"","Date","State1_Deaths","State1_Confirmed","State2_Deaths","State2_Confirmed","State3_Deaths","State3_Confirmed","State4_Deaths","State4_Confirmed","State5_Deaths","State5_Confirmed","State7_Deaths","State7_Confirmed","State8_Deaths","State8_Confirmed","State10_Deaths","State10_Confirmed","State12_Deaths","State12_Confirmed","State13_Deaths","State13_Confirmed","State14_Deaths","State14_Confirmed","State15_Deaths","State15_Confirmed","State16_Deaths","State16_Confirmed","State17_Deaths","State17_Confirmed","State18_Deaths","State18_Confirmed","State19_Deaths","State19_Confirmed","State20_Deaths","State20_Confirmed","State21_Deaths","State21_Confirmed","State22_Deaths","State22_Confirmed","State23_Deaths","State23_Confirmed","State24_Deaths","State24_Confirmed","State25_Deaths","State25_Confirmed","State26_Deaths","State26_Confirmed","State27_Deaths","State27_Confirmed","State28_Deaths","State28_Confirmed","State29_Deaths","State29_Confirmed","State30_Deaths","State30_Confirmed","State31_Deaths","State31_Confirmed","State32_Deaths","State32_Confirmed","State33_Deaths","State33_Confirmed","State34_Deaths","State34_Confirmed","State36_Deaths","State36_Confirmed","State37_Deaths","State37_Confirmed","State39_Deaths","State39_Confirmed","State40_Deaths","State40_Confirmed","State41_Deaths","State41_Confirmed","total_cases","total_deaths","State1_Severity","State2_Severity","State3_Severity","State4_Severity","State5_Severity","State7_Severity","State8_Severity","State10_Severity","State12_Severity","State13_Severity","State14_Severity","State15_Severity","State16_Severity","State17_Severity","State18_Severity","State19_Severity","State20_Severity","State21_Severity","State22_Severity","State23_Severity","State24_Severity","State25_Severity","State26_Severity","State27_Severity","State28_Severity","State29_Severity","State30_Severity","State31_Severity","State32_Severity","State33_Severity","State34_Severity","State36_Severity","State37_Severity","State39_Severity","State40_Severity","State41_Severity","Total_severity","total_strains","alpha_strains","beta_strains","gamma_strains","delta_strains"
"436","2021-04-09",0,18,6,2558,0,12,1,245,4,1911,1,324,94,10652,0,30,24,7437,2,582,35,4021,11,2872,6,621,1,835,7,1882,36,6570,18,4353,0,91,0,8,27,4324,376,56286,1,16,1,25,0,36,0,5,0,879,0,293,56,3070,0,3526,0,6,19,4276,5,2128,0,32,39,8474,3,787,7,2783,131968,780,0,0.00234558248631744,0,0.00408163265306122,0.00209314495028781,0.00308641975308642,0.00882463387157341,0,0.00322710770471964,0.00343642611683849,0.00870430241233524,0.00383008356545961,0.00966183574879227,0.00119760479041916,0.00371944739638682,0.00547945205479452,0.00413507925568573,0,0,0.00624421831637373,0.00668016913619728,0.0625,0.04,0,0,0,0,0.0182410423452769,0,0,0.00444340505144995,0.00234962406015038,0,0.0046023129572811,0.00381194409148666,0.00251527128997485,0.00591052376333657,180,11,2,0,89
"437","2021-04-10",0,12,11,2765,0,2,3,281,3,2174,4,422,91,11447,0,42,39,8521,3,428,42,4541,11,2994,7,662,4,808,17,1925,46,7955,22,5063,0,116,0,6,23,4882,301,58993,0,12,0,42,0,25,0,7,1,1282,0,223,56,3404,32,3970,0,6,23,5441,6,2909,0,41,36,9587,5,748,8,3648,145384,794,0,0.00397830018083183,0,0.0106761565836299,0.00137994480220791,0.00947867298578199,0.0079496811391631,0,0.00457692759065837,0.00700934579439252,0.00924906408280115,0.00367401469605878,0.0105740181268882,0.00495049504950495,0.00883116883116883,0.00578252671275927,0.00434524985186648,0,0,0.00471118394100778,0.00510230027291374,0,0,0,0,0.00078003120124805,0,0.0164512338425382,0.00806045340050378,0,0.00422716412424187,0.00206256445513922,0,0.00375508501095233,0.00668449197860963,0.00219298245614035,0.00546139877840753,176,9,0,0,117
"438","2021-04-11",0,14,12,3309,0,3,2,405,6,3469,3,398,123,14098,0,130,39,7897,1,540,49,5011,11,2937,12,941,6,1005,17,2373,36,6955,17,6194,1,146,0,10,24,4986,309,55411,0,11,0,39,0,29,0,12,2,1374,2,272,58,3239,18,4401,0,22,23,5989,7,3187,0,48,46,12748,3,1233,12,4043,152879,839,0,0.00362647325475975,0,0.00493827160493827,0.00172960507350822,0.00753768844221105,0.00872464179316215,0,0.00493858427250855,0.00185185185185185,0.00977848732787867,0.00374531835205993,0.0127523910733262,0.00597014925373134,0.00716392751790982,0.00517613227893602,0.00274459154020019,0.00684931506849315,0,0.00481347773766546,0.00557651007922615,0,0,0,0,0.00145560407569141,0.00735294117647059,0.0179067613460945,0.00408997955010225,0,0.0038403740190349,0.00219642296830875,0,0.00360840916222152,0.0024330900243309,0.00296809300024734,0.0054880003139738,84,6,2,0,34
"439","2021-04-12",0,15,9,3495,0,4,1,352,6,3756,3,402,122,10521,0,69,48,10774,2,525,54,5469,16,3440,0,572,5,915,21,2296,40,10250,16,6986,0,15,0,5,24,5939,349,63294,1,10,0,27,1,7,1,5,0,1379,2,306,59,3039,10,5105,0,54,22,6618,6,2251,1,10,67,15276,8,1333,10,4398,168912,904,0,0.00257510729613734,0,0.00284090909090909,0.00159744408945687,0.00746268656716418,0.0115958559072332,0,0.00445516985335066,0.00380952380952381,0.00987383433900165,0.00465116279069767,0,0.00546448087431694,0.00914634146341463,0.00390243902439024,0.00229029487546522,0,0,0.00404108435763597,0.00551395076942522,0.1,0,0.142857142857143,0.2,0,0.0065359477124183,0.0194142810134913,0.0019588638589618,0,0.00332426715019643,0.00266548200799645,0.1,0.0043859649122807,0.00600150037509377,0.0022737608003638,0.0053518992137918,196,10,3,0,53
"440","2021-04-13",0,11,11,3263,0,6,0,583,6,2999,1,424,132,13576,0,126,72,11491,2,476,55,6021,14,3818,9,1089,0,991,19,2366,52,9579,11,5692,0,125,0,14,37,6489,258,51751,0,18,0,27,0,36,0,11,2,1741,2,512,52,3451,25,5771,0,5,19,6711,7,3052,0,62,72,13604,7,1334,14,4511,161736,879,0,0.0033711308611707,0,0,0.00200066688896299,0.00235849056603774,0.00972304065998821,0,0.00626577321381951,0.00420168067226891,0.00913469523334994,0.0036668412781561,0.00826446280991736,0,0.00803043110735418,0.00542854160141977,0.00193253689388616,0,0,0.00570195715826784,0.00498541090993411,0,0,0,0,0.00114876507754164,0.00390625,0.0150680962039988,0.00433200485184543,0,0.00283117270153479,0.00229357798165138,0,0.00529256101146722,0.00524737631184408,0.00310352471735757,0.00543478260869565,146,17,1,0,80
"441","2021-04-14",0,8,10,4228,0,14,1,590,14,4157,1,397,156,15121,0,98,81,13468,3,562,67,6690,16,3845,11,619,3,1269,29,2844,67,8778,20,7515,0,165,0,20,40,8998,281,60212,0,26,0,87,0,30,0,11,2,1784,3,418,50,2980,28,5528,0,25,18,6984,8,2157,0,39,85,17963,13,1925,20,4817,184372,1027,0,0.00236518448438978,0,0.00169491525423729,0.00336781332691845,0.00251889168765743,0.0103167779908736,0,0.00601425601425601,0.00533807829181495,0.0100149476831091,0.00416124837451235,0.0177705977382876,0.00236406619385343,0.010196905766526,0.00763271815903395,0.00266134397870925,0,0,0.00444543231829295,0.00466684381850794,0,0,0,0,0.00112107623318386,0.00717703349282297,0.0167785234899329,0.00506512301013025,0,0.00257731958762887,0.00370885489105239,0,0.00473194900629071,0.00675324675324675,0.00415196180195142,0.00557026012626646,284,9,6,0,169
"442","2021-04-15",1,38,18,4157,0,10,3,385,21,4786,3,421,120,14250,0,113,104,17282,4,473,73,7410,18,5398,13,925,5,1086,31,3198,38,11265,22,8778,1,208,0,12,51,9720,278,58952,0,21,0,98,0,37,0,13,3,2267,2,476,63,3302,29,6200,0,21,25,7819,8,3307,0,27,67,20439,13,1953,24,5892,200739,1038,0.0263157894736842,0.00433004570603801,0,0.00779220779220779,0.0043877977434183,0.00712589073634204,0.00842105263157895,0,0.00601782201134128,0.00845665961945032,0.00985155195681512,0.00333456835865135,0.0140540540540541,0.00460405156537753,0.00969355847404628,0.00337328007101642,0.0025062656641604,0.00480769230769231,0,0.00524691358024691,0.00471570090921428,0,0,0,0,0.00132333480370534,0.00420168067226891,0.0190793458509994,0.00467741935483871,0,0.00319733981327536,0.00241911097671606,0,0.00327804687117765,0.00665642601126472,0.00407331975560081,0.00517089354833889,156,18,4,0,87
"443","2021-04-16",0,15,14,5086,0,8,1,499,24,6133,3,412,135,15256,2,103,112,16699,5,757,81,8152,18,5858,11,1034,4,1141,28,3480,66,14738,20,8126,0,186,0,56,53,10166,349,61695,0,18,0,97,0,25,0,42,2,2989,1,413,50,4311,33,6658,0,41,29,7987,9,3840,0,4,104,22339,9,2220,22,6769,217353,1185,0,0.0027526543452615,0,0.00200400801603206,0.00391325615522583,0.00728155339805825,0.00884897745149449,0.0194174757281553,0.0067069884424217,0.00660501981505945,0.00993621197252208,0.00307272106520997,0.0106382978723404,0.0035056967572305,0.00804597701149425,0.00447821956846248,0.0024612355402412,0,0,0.00521345662010624,0.00565686036145555,0,0,0,0,0.000669120107059217,0.00242130750605327,0.0115982370679657,0.00495644337638931,0,0.00363090021284587,0.00234375,0,0.00465553516271991,0.00405405405405405,0.00325011079923179,0.00545196063546397,135,9,0,0,87
"444","2021-04-17",0,27,20,6096,0,28,4,573,13,6253,1,481,138,14912,0,158,141,19486,6,927,94,8920,20,6277,9,842,2,1144,56,3843,78,14859,21,10031,0,245,0,44,60,11045,398,63729,0,31,1,121,0,62,1,22,3,3108,3,531,50,3891,31,7359,0,22,33,8449,12,4446,0,58,103,27360,17,2402,26,6910,234692,1341,0,0.00328083989501312,0,0.00698080279232112,0.00207900207900208,0.00207900207900208,0.00925429184549356,0,0.00723596428204865,0.00647249190938511,0.0105381165919283,0.0031862354628007,0.0106888361045131,0.00174825174825175,0.0145719489981785,0.005249343832021,0.00209351011863224,0,0,0.00543232231779086,0.00624519449544164,0,0.00826446280991736,0,0.0454545454545455,0.000965250965250965,0.00564971751412429,0.0128501670521717,0.00421252887620601,0,0.00390578766717955,0.00269905533063428,0,0.00376461988304094,0.0070774354704413,0.00376266280752533,0.00571387179793091,135,6,2,0,95
"445","2021-04-18",1,42,15,7224,0,19,2,876,34,7870,2,431,158,16083,0,67,167,24375,4,762,97,9541,32,7717,12,1392,3,1145,30,3838,80,17489,27,13835,1,362,0,106,66,11269,419,67123,0,39,0,95,0,50,0,32,4,3144,3,715,62,4431,37,9046,0,72,39,9344,15,5093,0,69,120,27334,37,2757,34,7713,261500,1501,0.0238095238095238,0.00207641196013289,0,0.00228310502283105,0.00432020330368488,0.00464037122969838,0.00982403780389231,0,0.00685128205128205,0.005249343832021,0.0101666491981973,0.00414668912789944,0.00862068965517241,0.00262008733624454,0.00781657113079729,0.00457430384813311,0.00195157209974702,0.00276243093922652,0,0.00585677522406602,0.00624227165055197,0,0,0,0,0.00127226463104326,0.0041958041958042,0.0139923267885353,0.00409020561574176,0,0.00417380136986301,0.00294521892794031,0,0.00439013682593107,0.0134203844758796,0.00440814209775703,0.00573996175908222,172,5,1,0,136
"446","2021-04-19",0,59,22,6582,0,20,6,639,27,8690,3,625,170,12345,0,55,161,25462,11,951,110,10340,29,7177,10,788,6,1526,50,3992,81,19067,25,18257,0,60,0,114,66,12248,503,68631,0,72,1,73,0,45,0,19,2,3664,3,663,68,4900,42,10262,0,105,42,10723,14,4009,0,32,127,30566,12,2630,28,8419,273810,1619,0,0.00334244910361592,0,0.00938967136150235,0.00310701956271577,0.0048,0.0137707573916565,0,0.00632314822087817,0.0115667718191377,0.0106382978723404,0.00404068552319911,0.0126903553299492,0.00393184796854522,0.0125250501002004,0.0042481774794147,0.0013693377882456,0,0,0.00538863487916395,0.00732904955486588,0,0.0136986301369863,0,0,0.000545851528384279,0.00452488687782805,0.0138775510204082,0.00409276944065484,0,0.00391681432434953,0.00349214267897231,0,0.00415494340116469,0.00456273764258555,0.00332581066634992,0.00591285928198386,192,8,3,0,109
"447","2021-04-20",0,31,27,5963,0,65,7,1367,41,7487,4,612,175,13834,0,299,240,23686,17,940,117,11403,33,6842,13,1695,6,1516,46,4290,146,15785,21,13644,0,175,0,117,79,12897,351,58924,1,54,1,108,0,91,0,13,4,4445,5,565,83,4622,53,11967,0,9,44,10941,18,5926,0,60,167,28211,24,2160,38,8426,259170,1761,0,0.00452792218681872,0,0.00512070226773958,0.00547615867503673,0.0065359477124183,0.0126499927714327,0,0.0101325677615469,0.0180851063829787,0.0102604577742699,0.00482315112540193,0.00766961651917404,0.00395778364116095,0.0107226107226107,0.00924928729806779,0.0015391380826737,0,0,0.00612545553229433,0.00595682574163329,0.0185185185185185,0.00925925925925926,0,0,0.000899887514060742,0.00884955752212389,0.0179575941151017,0.00442884599314782,0,0.00402157024038022,0.0030374620317246,0,0.00591967672184609,0.0111111111111111,0.00450985046285307,0.00679476791295289,171,9,1,0,102
"448","2021-04-21",0,45,35,8987,0,61,3,1651,51,10455,4,602,191,15625,0,320,277,28395,26,1160,121,12206,35,7811,16,1340,8,2030,45,5080,149,21794,28,19577,1,250,0,53,77,12727,519,62097,1,94,0,137,0,90,0,82,5,4761,4,638,60,4656,64,12201,0,91,48,10986,20,6542,0,92,162,29574,27,3012,46,9819,295041,2023,0,0.00389451429843107,0,0.00181708055723804,0.0048780487804878,0.00664451827242525,0.012224,0,0.00975523859834478,0.0224137931034483,0.00991315746354252,0.00448086032518244,0.0119402985074627,0.00394088669950739,0.00885826771653543,0.00683674405799761,0.00143024978290852,0.004,0,0.00605012964563526,0.00835789168558868,0.0106382978723404,0,0,0,0.0010501995379122,0.00626959247648903,0.0128865979381443,0.00524547168264896,0,0.00436919716002185,0.0030571690614491,0,0.00547778454047474,0.00896414342629482,0.00468479478561972,0.00685667415715104,265,3,1,0,122
"449","2021-04-22",0,24,38,9716,0,73,5,1665,56,12222,2,622,193,14519,0,250,249,24638,17,1502,125,12553,45,9623,17,1692,13,2204,62,5041,116,23558,22,22414,0,183,0,191,75,13107,568,67468,2,92,3,192,0,73,0,97,5,4851,5,619,69,4953,62,14622,0,50,53,11681,23,5567,0,76,187,33106,34,4807,58,10784,314835,2104,0,0.00391107451626184,0,0.003003003003003,0.00458190148911798,0.00321543408360129,0.0132929265100902,0,0.0101063398003085,0.0113182423435419,0.00995777901696806,0.00467629637327237,0.0100472813238771,0.0058983666061706,0.0122991469946439,0.00492401731895747,0.000981529401267065,0,0,0.00572213321126116,0.00841880595245153,0.0217391304347826,0.015625,0,0,0.0010307153164296,0.00807754442649435,0.013930950938825,0.00424018602106415,0,0.0045372827668864,0.00413148913238728,0,0.00564852292635776,0.00707301851466611,0.00537833827893175,0.00668286562802738,143,23,0,0,96
"450","2021-04-23",1,37,31,10759,0,110,10,1931,59,11489,4,634,207,16750,0,238,306,26169,21,1410,137,13105,55,9742,18,1774,8,1965,106,7595,123,25795,28,26995,1,198,0,145,75,12384,568,67013,1,86,0,180,0,62,0,53,7,6164,4,987,75,5450,59,14468,1,124,59,12652,29,6026,0,40,195,34254,19,3998,56,11948,332730,2263,0.027027027027027,0.00288130867180965,0,0.00517866390471258,0.00513534685351206,0.00630914826498423,0.0123582089552239,0,0.0116932248079789,0.0148936170212766,0.0104540251812285,0.00564565797577499,0.0101465614430665,0.00407124681933842,0.0139565503620803,0.00476836596239581,0.00103722911650306,0.00505050505050505,0,0.0060562015503876,0.00847596734961873,0.0116279069767442,0,0,0,0.00113562621674238,0.00405268490374873,0.0137614678899083,0.00407796516450097,0.00806451612903226,0.00466329434081568,0.00481247925655493,0,0.00569276580837274,0.00475237618809405,0.00468697689989956,0.00680131037177291,253,50,4,0,148
"451","2021-04-24",0,42,38,11766,0,134,12,2384,54,12672,3,828,219,17397,0,232,348,24331,12,1420,142,13804,60,11854,26,1189,19,1937,63,5741,190,26962,27,28447,0,152,0,134,74,13590,773,66836,0,104,0,143,0,63,0,89,8,6215,2,792,75,6728,64,15398,0,67,78,13776,33,7612,0,127,196,36605,49,4339,59,12876,346786,2624,0,0.0032296447390787,0,0.00503355704697987,0.00426136363636364,0.0036231884057971,0.0125883773064321,0,0.0143027413587604,0.00845070422535211,0.0102868733700377,0.0050615825881559,0.0218671152228764,0.00980898296334538,0.0109736979620275,0.00704695497366664,0.00094913347628924,0,0,0.00544518027961737,0.0115656233167754,0,0,0,0,0.00128720836685438,0.00252525252525253,0.0111474435196195,0.00415638394596701,0,0.00566202090592335,0.00433526011560694,0,0.00535445977325502,0.0112929246370131,0.00458216837527182,0.00756662610370661,113,6,2,0,84
