,Unnamed: 0,UserId,Text,Date,ProductId,Helpfullness,Sarcasm,Product,Sentiment
144,144,1309343929062453248,Oh the guy who sold Whole Foods to amazon isn’t a good guy who understands food access disparity under capitalism?… https://t.co/wdmcpTnfaS,2020-09-25,B001E4KFG0,1,1,,1
145,145,1309343337372098562,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
146,146,1309343015031287813,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
147,147,1309342927815147522,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
148,148,1309342705818853376,"Interesting article on WF and its new spot within Amazon. But, responding to a question about how to improve access… https://t.co/w8dwa05tpJ",2020-09-25,B001E4KFG0,1,1,,1
149,149,1309342400243011584,"Mielenkiintoinen juttu ruoan verkkokaupan ongelmista.

Miten kaupparyhmät Suomessa valmistautuvat tähän? 
https://t.co/QmTrpPAprF",2020-09-25,B001E4KFG0,0,1,,0
150,150,1309342016980111361,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
151,151,1309341806224646145,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
152,152,1309341632077029376,"@SethFromThe716 Check this. We made these fouls rich, and now they spit on us, and their employees.
https://t.co/hyRh49jfoo",2020-09-25,B001E4KFG0,1,1,,1
153,153,1309341041166778368,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
154,154,1309339947443220480,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
155,155,1309339903814033408,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
156,156,1309339632920797186,Whole Foods sold its soul to Amazon but even before that they were drastically overpricing their produce. If you ha… https://t.co/AU3d5oTh8f,2020-09-25,B001E4KFG0,1,1,,1
157,157,1309339370571223040,@JoyTaylorTalks Him saying we’re fat and that’s why our covid deaths are higher is accurate tho. And since Amazon b… https://t.co/JCElFO3Ebc,2020-09-25,B001E4KFG0,1,1,,1
158,158,1309339214480207872,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
159,159,1309339206318198785,"RT @twindy5: @swodinsky (From Sep 2019): And the owner: 

https://t.co/JnPpLlR1Kl",2020-09-25,B001E4KFG0,0,1,,0
160,160,1309338914587578369,what i meant to say was Amazon Foods,2020-09-25,B001E4KFG0,1,1,,0
161,161,1309338673440194560,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
162,162,1309338630553509888,RT @EileenDiana: Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider https://t.co/mwRCJDV58G,2020-09-25,B001E4KFG0,0,1,,1
163,163,1309338205162889216,"son: ""I got my friend a whole assortment of these Japanese snack foods for his birthday, from Amazon.""
me:  ""If he… https://t.co/ftNkzLIVCo",2020-09-25,B001E4KFG0,0,1,,1
164,164,1309338186171265026,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
165,165,1309337194696327170,https://t.co/mwpQ6HyKLk. My wife and I stopped in at a Wash. D.C. W.E.F. several years ago..... and they were crowd… https://t.co/r0GKk7OLiA,2020-09-25,B001E4KFG0,0,1,,0
166,166,1309337032464846848,@Commie_Angel @Gnrl_Strike_Bot @WholeFoods The atmosphere changed inside whole foods after Amazon took over.,2020-09-25,B001E4KFG0,1,1,,1
167,167,1309336616289394696,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
168,168,1309336170946584576,"@YourAnonAngels Exactly 

My food comes out of the donation bin and I buy dairy and eggs and bacon to put on it

Ho… https://t.co/AROXYH4Nli",2020-09-25,B001E4KFG0,1,1,,1
169,169,1309335528106602497,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
170,170,1309335370430140419,"also you can buy way better produce at a place like Sprouts, and even King Soopers has decent produce. there's real… https://t.co/BzJL19h5WY",2020-09-25,B001E4KFG0,1,1, Sprouts,1
171,171,1309335012492423179,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-25,B001E4KFG0,0,1,,1
172,172,1309334736050024448,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
173,173,1309334084729147393,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
174,174,1309334046330290177,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
175,175,1309333774380007424,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
176,176,1309333603394957314,@zhenskiiotdel Wait isn't whole foods owned by Amazon? This guy is fucking middle management then.,2020-09-25,B001E4KFG0,1,1,,1
177,177,1309333279825440768,RT @dylan_hf: i’d say cancel whole foods but he doesn’t even run that shit anymore. he sold out his employees to amazon and they lost so ma…,2020-09-25,B001E4KFG0,0,1,,0
178,178,1309332993803128832,"Gosh, if only foods that people would consider ""whole"" and not processed were more affordable.
(I mean, Amazon is t… https://t.co/rdeNPIxWTw",2020-09-25,B001E4KFG0,1,1,,-1
179,179,1309332308441419776,"@LilyofBiscay @TheSeanConway @Tiredmara1 @tgatp @dwnofanotherday Also fuck whole foods since theyre owned by amazon, jeff bezos can suck it",2020-09-25,B001E4KFG0,1,1,,-1
180,180,1309332106120695808,@mitchellscomet Amazon owns while foods. He's a dumbass.,2020-09-25,B001E4KFG0,1,1,,0
181,181,1309331673608118272,"Hello ⁦@amazon⁩ ⁦@WholeFoods⁩ I realize you are devoid of shame but letting you know anyhow, I will no longer buy g… https://t.co/J1p4jXPrfx",2020-09-25,B001E4KFG0,1,1,,-1
182,182,1309331239678091265,"■【Amazon】- いまスゴく売れてるヒット健康食品ヾ(≧∀≦*)ﾉ〃

価格：￥1,932
梅肉エキス 紀州梅100％
https://t.co/VHkXIFIpqJ",2020-09-25,B001E4KFG0,0,1,,0
183,183,1309331107880595456,@hintofspy I’ve been in Whole Foods exactly once and was incredibly unimpressed. Plus the Amazon signage everywhere was vomit-inducing.,2020-09-25,B001E4KFG0,1,1,,1
184,184,1309331086653054976,@dwnofanotherday You clearly don’t shop at Whole Foods... Whole Foods isn’t even expensive anymore and hasn’t been since Amazon acquired it.,2020-09-25,B001E4KFG0,1,1,,0
185,185,1309330872957415424,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
186,186,1309330516051664897,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
187,187,1309330211138187264,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-25,B001E4KFG0,0,1,,1
188,188,1309330085397188609,The new union square doomsday clock is right next to a whole foods...ownened by amazon coe’d by you know who. Hm i… https://t.co/XrvzimvfyT,2020-09-25,B001E4KFG0,1,1,,1
189,189,1309329818174074880,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-25,B001E4KFG0,0,1,,1
190,190,1309329563651014656,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
191,191,1309329289989382145,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
192,192,1309329246758875136,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
193,193,1309328851508424711,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-25,B001E4KFG0,0,1,,1
194,194,1309328845695143936,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-25,B001E4KFG0,0,1,,1
195,195,1309328808453996545,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
196,196,1309328587393302529,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
197,197,1309328194986622976,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
198,198,1309327867847864322,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
199,199,1309327048519888897,"RT @Navy_Lady_45: Hello Friends, 🐈🐾🐾💞

I take care of 30+ indoor and outdoor feral cats. All have been spayed/neutered. I am in need of cat…",2020-09-25,B001E4KFG0,1,1,,0
200,200,1309326751177162752,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-25,B001E4KFG0,0,1,,1
201,201,1309326455281651712,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
202,202,1309326294136414208,"@EileenDiana if they wanted to turn whole foods into an amazon ""fulfillment center"" then they could have saved a bo… https://t.co/bwUXYxy8qe",2020-09-25,B001E4KFG0,1,1,,1
203,203,1309325806066425856,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
204,204,1309325801838587905,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
205,205,1309325564348514304,RT @EileenDiana: Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider https://t.co/mwRCJDV58G,2020-09-25,B001E4KFG0,0,1,,1
206,206,1309325205328728070,"Whew, first Wells Fargo now Whole Foods? @amazon get your mans on a leash.",2020-09-25,B001E4KFG0,1,1,,1
207,207,1309325171661119488,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
208,208,1309324752637526016,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
209,209,1309324637021511680,Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider https://t.co/mwRCJDV58G,2020-09-25,B001E4KFG0,1,1,,1
210,210,1309324423413944322,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
211,211,1309324269609013248,"RT @KKMoriconi: 'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignoring virus…",2020-09-25,B001E4KFG0,1,1,,1
212,212,1309323286854025216,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
213,213,1309323208093577217,@BeckInvestLLC @Fluffypinkhes @botaniccal @taryntesta Here’s a great book about nutrition and the dangers of indust… https://t.co/6BB9nHnFju,2020-09-25,B001E4KFG0,1,1,,1
214,214,1309323116569657344,"That’s crazy cuz I blame the death of the planet on Amazon, the parent company of Whole Foods https://t.co/nGUhiWBOI2",2020-09-25,B001E4KFG0,1,1,,-1
215,215,1309323006007742464,"RT @sad13: already boycotted whole food foods last year due to amazon ownership but if i hadn't, here's a pretty good reason to stop shoppi…",2020-09-25,B001E4KFG0,1,1,,1
216,216,1309321804230438913,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
217,217,1309321350125957121,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-25,B001E4KFG0,0,1,,1
218,218,1309321151223656448,"RT @FatKidDeals: Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways at the…",2020-09-25,B001E4KFG0,1,1, Fryer,1
219,219,1309320840329084928,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
220,220,1309320672082980865,"Gag... one of my coworkers just sent me this article, I didn't know the animosity was a countrywide thing https://t.co/1RGZcaoAfg",2020-09-25,B001E4KFG0,1,1,,0
221,221,1309320443187388418,RT @ourcupofkhafi: Thank you Amazon foods. I can go to Dorathy's house to eat when I go broke from spending all my money to vote this week…,2020-09-25,B001E4KFG0,0,1,,0
222,222,1309319736497500161,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
223,223,1309319553684566018,https://t.co/Sr2KDv3QOA,2020-09-25,B001E4KFG0,0,1,,0
224,224,1309319472591892480,What’s the worst acquisition for you as a consumer or investor? For me it was Amazon’s acquisition of Whole Foods.… https://t.co/e6bajoTAVb,2020-09-25,B001E4KFG0,0,1,,-1
225,225,1309319098699059201,"RT @ThatRabbiCohen: A reminder that Whole Foods is owned by Amazon, so when you shop there you are supporting horrific labor practices.

Al…",2020-09-25,B001E4KFG0,1,1,,-1
226,226,1309318778929340417,"'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/VTlaiPyBkG",2020-09-25,B001E4KFG0,1,1,,1
227,227,1309318606354657281,"Stop living for the #cheat day—live free from the burdens and fears of caving into sugary, high-fat foods.… https://t.co/Ibbx1vMAik",2020-09-25,B001E4KFG0,0,1,,1
