id,A,B,C,D,E,F,G,H,I,J,K
18839,150,150,160,140,130,90,70,60,80,80,60
18840,150,150,170,140,120,90,70,100,60,60,60
18841,150,150,160,140,120,90,70,60,60,60,60
18842,140,130,150,130,110,90,70,60,60,60,60
18843,140,140,160,130,110,90,70,50,60,60,60
18844,140,140,160,130,110,90,70,60,60,60,60
18845,130,140,160,120,110,90,70,60,60,60,60
18846,130,140,150,120,110,90,70,80,60,60,60
18847,120,130,140,120,100,90,70,90,80,80,60
18848,110,110,120,120,100,90,70,90,80,80,60
18849,110,120,140,110,100,90,70,90,80,80,60
18850,110,120,140,110,100,90,70,90,80,80,60
18851,110,120,130,110,100,90,70,90,80,80,60
18852,100,110,130,110,90,80,70,90,80,80,60
18853,100,100,120,110,90,90,70,90,90,90,90
18854,90,100,120,110,90,90,70,90,90,90,90
18855,90,90,110,100,80,80,70,90,90,90,90
18856,100,80,100,100,90,80,70,90,80,80,90
18857,90,80,100,100,80,80,70,90,90,90,90
18858,90,80,100,100,80,80,70,60,80,80,90
18859,90,80,90,90,80,80,80,80,90,90,90
18860,90,80,90,90,80,80,80,80,90,90,90
18861,90,70,80,90,80,80,80,80,90,90,90
18862,80,80,80,90,80,80,80,80,90,90,90
18863,80,70,80,90,80,80,70,80,90,90,90
18864,80,80,80,90,80,80,70,90,90,90,90
18865,80,70,80,90,80,90,80,100,90,90,90
18866,80,80,80,90,80,90,80,80,90,90,90
18867,80,80,80,90,80,90,80,90,90,90,90
18868,70,80,80,90,80,90,80,90,90,90,90
18869,90,70,80,90,80,90,80,90,90,90,90
18870,70,80,80,90,80,80,80,90,90,90,90
18871,70,80,80,90,80,90,70,100,110,110,90
18872,70,80,80,90,80,90,70,90,110,110,90
18873,90,70,80,90,90,90,80,90,110,110,90
18874,80,80,90,90,80,90,80,90,110,110,90
18875,80,80,90,100,80,90,80,90,110,110,90
18876,90,80,90,100,90,90,80,90,110,110,90
18877,90,80,90,100,90,90,80,90,110,110,90
18878,90,80,90,100,90,90,80,90,110,110,90
18879,90,80,90,100,90,90,80,90,110,110,90
18880,90,80,90,100,90,90,80,100,120,120,90
18881,90,80,90,100,100,90,80,90,120,120,90
18882,90,80,90,100,100,90,80,90,110,110,90
18883,90,80,90,90,100,90,70,90,120,120,90
18884,100,80,80,100,100,90,80,90,120,120,90
18885,100,90,90,100,110,90,80,100,120,120,90
18886,100,110,100,100,100,90,80,100,120,120,90
18887,110,110,90,100,110,90,80,100,120,120,90
18888,120,120,100,100,110,90,80,100,120,120,100
18889,120,120,100,100,110,90,80,60,120,120,90
18890,120,120,90,100,110,90,80,60,120,120,90
18891,110,130,110,100,120,90,80,60,120,120,90
18892,110,130,110,100,120,90,80,60,120,120,90
18893,110,130,100,100,120,90,80,60,120,120,90
18894,110,130,100,100,120,90,80,60,120,120,90
18895,110,120,100,100,110,90,70,60,80,80,60
18896,110,120,100,100,110,90,70,60,60,60,60
18897,110,120,100,100,110,90,70,60,60,60,60
18898,110,120,100,100,110,90,70,60,60,60,60
18899,110,120,110,100,110,90,70,60,60,60,60
18900,110,130,110,100,110,90,80,60,60,60,60
18901,110,120,110,100,110,90,70,60,60,60,60
18902,110,120,110,100,110,90,70,60,60,60,60
18903,110,130,110,100,110,90,70,60,60,60,60
18904,110,130,110,100,120,90,70,60,60,60,60
18905,110,130,110,100,120,90,80,60,60,60,60
18906,120,130,110,100,110,90,80,60,60,60,60
18907,70,80,70,100,60,50,30,50,70,70,50
18908,70,80,70,100,60,50,30,70,70,70,50
18909,70,80,70,100,60,50,30,70,70,70,50
18910,70,80,80,100,60,50,30,70,70,70,50
18911,70,80,80,100,70,50,30,40,70,70,50
18912,70,80,90,110,70,50,30,40,70,70,50
18913,80,100,100,110,70,50,30,40,70,70,60
18914,70,90,100,110,70,50,30,40,50,50,60
18915,70,90,100,110,70,50,30,50,50,50,60
18916,70,90,100,110,70,50,30,60,50,50,60
18917,70,90,100,110,70,50,30,50,50,50,60
18918,70,80,90,110,70,50,30,60,50,50,60
18919,70,90,100,110,70,60,40,50,50,50,60
18920,70,80,90,110,70,50,40,50,50,50,60
18921,70,80,90,100,70,50,40,50,50,50,60
18922,70,80,80,100,70,50,40,50,50,50,60
18923,70,80,80,100,60,50,40,50,50,50,60
18924,70,80,70,100,60,50,40,60,50,50,60
18925,70,80,80,100,70,50,40,50,50,50,60
18926,70,80,70,100,70,50,40,50,50,50,60
18927,70,80,70,90,70,50,40,80,50,50,60
18928,70,80,70,90,70,50,40,50,50,50,60
18929,70,80,70,90,70,50,40,50,50,50,60
18930,80,80,70,90,70,50,40,50,50,50,60
18931,80,90,70,90,70,50,40,60,50,50,60
18932,90,110,110,100,70,60,40,50,50,50,60
18933,90,130,150,110,90,60,40,50,50,50,60
18934,100,150,180,120,100,60,40,50,50,50,60
18935,120,170,210,130,110,60,40,40,50,50,60
18936,140,190,230,140,130,70,40,50,50,50,60
18937,160,220,230,140,170,70,50,50,50,50,50
18938,160,220,230,140,170,70,50,50,50,50,60
18939,160,210,220,140,170,70,50,50,50,50,50
18940,160,200,210,130,160,70,50,50,60,60,50
18941,150,200,200,130,160,60,50,50,70,70,60
18942,150,200,190,130,160,60,50,50,60,60,60
18943,160,200,180,120,170,60,50,50,60,60,60
18944,160,200,180,130,170,60,50,50,70,70,60
18945,160,200,190,130,170,70,50,50,70,70,60
18946,160,200,200,130,170,70,50,50,70,70,60
18947,160,210,200,130,170,70,50,50,60,60,60
18948,160,210,210,130,170,70,50,50,60,60,60
18949,160,200,210,140,180,70,50,50,70,70,60
18950,160,200,210,140,180,70,50,50,50,50,60
18951,160,210,210,140,180,70,50,100,50,50,60
18952,160,210,210,140,170,70,50,60,60,60,60
18953,160,210,210,140,180,70,50,60,60,60,60
18954,160,210,220,140,170,70,50,60,60,60,60
18955,190,190,200,140,200,70,60,60,60,60,60
18956,160,200,210,140,180,70,60,60,60,60,60
18957,160,200,210,140,180,70,60,50,60,60,60
18958,160,200,210,140,170,70,60,50,60,60,60
18959,150,200,200,130,170,70,60,50,50,50,60
18960,150,200,200,130,170,70,60,50,50,50,60
18961,160,200,200,130,170,70,60,70,70,70,70
18962,150,200,200,130,170,70,60,70,60,60,70
18963,150,190,200,130,170,70,60,70,50,50,70
18964,150,190,200,130,170,70,60,60,60,60,70
18965,150,190,200,130,170,70,60,60,60,60,60
18966,150,190,200,130,160,70,60,60,60,60,60
18967,150,190,200,130,160,70,70,60,60,60,70
18968,150,190,200,130,160,70,70,60,60,60,70
18969,150,190,190,130,160,70,70,60,60,60,70
18970,150,190,190,130,160,70,70,60,60,60,70
18971,150,190,190,130,160,70,70,70,60,60,70
18972,150,190,190,130,160,70,70,50,60,60,70
18973,150,180,180,130,160,70,70,100,50,50,70
18974,150,180,190,130,160,70,70,70,50,50,70
18975,150,180,190,130,160,70,70,60,60,60,70
18976,150,180,190,130,160,70,70,60,60,60,70
18977,150,180,190,130,160,70,70,60,60,60,70
18978,160,190,200,140,160,70,70,60,60,60,70
18979,170,190,200,140,170,80,70,60,60,60,70
18980,180,210,210,150,190,80,70,60,60,60,70
18981,180,210,210,150,200,80,70,60,60,60,70
18982,170,190,200,130,190,80,70,60,60,60,70
18983,140,140,140,110,130,80,70,60,60,60,70
18984,110,100,100,100,100,80,70,100,80,80,70
18985,100,90,90,90,90,80,70,70,80,80,70
18986,90,80,80,90,90,80,70,100,100,100,70
18987,80,80,80,90,90,80,70,100,100,100,70
18988,80,70,80,80,80,80,70,100,100,100,70
18989,80,70,70,80,80,80,70,100,100,100,70
18990,70,70,70,80,80,80,70,100,90,90,70
18991,80,70,70,70,80,80,70,100,90,90,70
18992,80,70,70,80,80,80,70,70,90,90,70
18993,80,70,70,80,80,80,70,70,90,90,70
18994,80,70,70,70,80,80,70,100,100,100,70
18995,80,70,70,70,80,70,70,60,100,100,70
18996,70,80,70,70,80,70,70,60,100,100,70
18997,80,70,70,70,80,80,70,90,100,100,90
18998,80,70,70,80,80,80,70,90,90,90,90
18999,80,70,70,80,80,80,70,90,100,100,90
19000,80,70,70,80,80,80,80,70,100,100,90
19001,80,70,70,80,80,80,80,60,100,100,90
19002,80,70,70,80,80,80,80,90,100,100,70
19003,80,70,80,80,90,80,80,60,90,90,70
19004,80,70,70,80,80,80,80,60,90,90,70
19005,80,70,70,80,80,80,80,60,90,90,70
19006,80,70,70,80,80,80,80,60,90,90,70
19007,80,70,70,70,80,80,80,60,90,90,70
19008,80,70,70,70,80,80,80,60,90,90,70
19009,70,70,70,70,80,80,80,100,120,120,70
19010,80,70,70,70,80,80,80,100,120,120,70
19011,80,70,70,70,80,80,80,100,120,120,70
19012,80,70,70,70,80,80,80,100,120,120,90
19013,70,70,70,70,80,80,80,100,120,120,90
19014,70,70,60,60,70,70,80,100,120,120,90
19015,70,60,60,60,70,70,80,100,120,120,120
19016,70,60,60,60,70,70,80,100,120,120,120
19017,70,60,60,60,70,70,70,100,120,120,120
19018,70,60,60,60,70,70,70,100,120,120,120
19019,70,60,60,60,70,70,70,100,120,120,120
19020,80,70,70,70,80,70,70,100,120,120,120
19021,70,60,60,60,70,80,70,100,120,120,120
19022,60,60,60,60,70,80,70,100,120,120,120
19023,60,60,60,60,70,80,70,100,100,100,120
19024,60,60,60,60,70,80,70,100,100,100,120
19025,60,70,60,60,70,80,70,100,100,100,120
19026,60,70,60,60,70,80,70,100,90,90,120
19027,60,70,60,60,70,80,70,100,100,100,120
19028,60,70,60,60,70,80,70,100,60,60,120
19029,60,70,60,60,70,80,70,100,60,60,120
19030,70,70,60,60,70,80,70,100,60,60,120
19031,80,70,70,70,80,80,70,100,60,60,120
19032,70,70,70,70,70,80,70,100,140,140,120
19033,80,70,70,70,70,80,80,100,90,90,120
19034,90,70,70,70,90,80,80,90,90,90,120
19035,80,70,70,70,80,80,80,60,90,90,120
19036,80,70,70,80,80,80,80,100,90,90,120
19037,80,70,70,80,80,80,80,100,90,90,120
19038,80,70,70,80,80,80,80,100,90,90,120
19039,80,70,70,80,80,80,80,60,60,60,50
19040,80,70,70,80,80,80,80,60,60,60,50
19041,80,80,70,80,90,80,80,60,60,60,50
19042,80,80,70,80,90,80,80,60,60,60,60
19043,80,80,70,80,90,80,80,60,60,60,60
19044,80,80,80,90,90,80,80,60,60,60,60
19045,80,80,80,90,90,80,70,50,60,60,50
19046,80,80,80,90,100,80,70,60,60,60,50
19047,80,80,80,90,100,80,70,50,60,60,50
19048,80,80,80,90,100,80,70,50,60,60,50
19049,80,90,90,90,100,80,70,60,60,60,50
19050,80,90,90,90,100,80,70,60,60,60,50
19051,60,60,50,70,60,50,30,50,60,60,50
19052,60,60,50,80,60,50,30,50,60,60,50
19053,60,60,50,70,60,50,30,60,60,60,50
19054,60,60,50,70,60,40,30,50,60,60,50
19055,60,60,60,70,60,50,30,70,60,60,50
19056,60,60,60,70,60,40,30,70,60,60,50
19057,60,60,60,70,60,50,40,60,60,60,50
19058,60,60,60,70,60,50,40,60,60,60,50
19059,60,60,60,70,60,50,40,50,50,50,50
19060,60,60,60,70,60,40,40,50,50,50,50
19061,60,60,60,70,60,40,40,50,50,50,50
19062,60,60,60,70,60,40,40,50,50,50,50
19063,60,60,60,70,60,50,40,50,50,50,50
19064,60,60,60,70,60,50,40,50,50,50,50
19065,60,60,60,70,60,50,40,50,50,50,50
19066,60,60,60,70,60,40,40,50,50,50,50
19067,60,60,60,70,60,40,40,50,50,50,50
19068,60,60,60,70,60,40,40,50,50,50,50
19069,60,60,60,70,60,40,40,50,50,50,50
19070,60,60,60,70,60,40,40,50,50,50,50
19071,60,60,60,70,60,40,40,50,50,50,50
19072,60,60,60,70,60,40,40,50,50,50,50
19073,60,60,60,70,60,40,40,50,50,50,50
19074,60,70,60,70,60,40,40,50,50,50,50
19075,60,70,60,70,60,40,50,60,50,50,50
19076,60,70,60,70,60,40,50,50,50,50,50
19077,60,70,60,70,60,40,50,50,50,50,50
19078,60,70,60,70,60,40,50,50,50,50,50
19079,60,70,60,70,60,40,50,50,50,50,50
19080,70,70,60,70,60,40,50,50,50,50,50
19081,60,70,60,70,60,40,50,50,50,50,50
19082,60,70,60,70,60,40,50,50,50,50,50
19083,60,60,60,70,60,40,50,50,50,50,50
19084,60,60,50,70,70,50,50,50,50,50,50
19085,60,60,50,50,60,50,50,50,50,50,50
19086,60,60,50,50,70,50,50,50,50,50,50
19087,60,60,50,50,70,50,50,50,50,50,50
19088,60,70,50,50,70,50,50,50,50,50,50
19089,60,70,60,60,80,50,50,50,50,50,60
19090,60,60,50,50,70,50,50,50,50,50,50
19091,60,70,60,50,70,50,50,50,50,50,60
19092,60,70,60,50,80,50,50,50,50,50,70
19093,60,80,60,60,90,50,60,70,50,50,70
19094,60,80,60,60,90,50,60,60,50,50,70
19095,60,80,60,60,90,50,60,60,50,50,70
19096,60,70,60,60,90,50,60,60,50,50,70
19097,60,80,60,60,90,50,60,60,50,50,70
19098,60,80,70,60,90,50,60,60,50,50,60
19099,60,80,60,60,90,50,60,60,50,50,70
19100,60,80,60,60,90,50,60,60,50,50,70
19101,60,80,60,60,90,50,60,60,50,50,70
19102,60,80,60,60,90,50,60,60,50,50,70
19103,60,80,60,60,90,50,60,60,70,70,70
19104,60,80,60,60,90,50,60,60,60,60,70
19105,50,80,60,60,90,50,70,60,60,60,70
19106,50,80,60,60,90,50,70,60,60,60,70
19107,50,80,70,60,100,50,70,70,70,70,70
19108,60,80,60,60,90,50,70,60,60,60,90
19109,60,80,70,60,90,60,70,60,60,60,90
19110,60,70,70,60,90,60,70,60,70,70,90
19111,60,70,70,60,90,70,70,80,70,70,90
19112,60,70,70,60,90,70,70,60,30,30,90
19113,60,70,70,60,90,70,70,60,80,80,110
19114,60,70,70,60,90,70,70,60,60,60,90
19115,60,70,70,60,90,70,70,60,30,30,150
19116,60,70,70,60,90,60,70,60,30,30,150
19117,50,90,70,70,100,60,70,70,60,60,100
19118,60,70,70,60,90,60,70,50,60,60,150
19119,60,70,70,60,90,60,70,80,60,60,150
19120,60,70,70,60,90,70,70,50,60,60,120
19121,60,80,70,70,90,70,70,50,60,60,120
19122,60,80,70,70,90,70,70,50,60,60,120
19123,60,90,80,70,100,70,80,60,60,60,120
19124,60,90,80,80,90,80,80,60,60,60,120
19125,60,90,80,80,90,70,80,90,60,60,120
19126,70,80,80,80,90,70,80,90,60,60,120
19127,60,90,80,70,80,70,80,90,60,60,120
19128,60,90,80,70,80,70,80,80,60,60,60
19129,60,90,80,70,80,70,80,60,60,60,60
19130,60,90,80,70,80,70,80,60,60,60,60
19131,60,80,80,80,80,80,80,90,60,60,60
19132,60,80,80,80,80,80,80,70,60,60,60
19133,70,80,90,90,80,80,80,70,60,60,60
19134,70,80,90,90,80,80,80,70,60,60,60
19135,70,80,90,90,80,80,80,90,60,60,60
19136,70,80,90,90,80,80,80,100,60,60,60
19137,60,80,90,90,80,80,80,80,60,60,60
19138,60,80,90,90,80,80,80,80,60,60,60
19139,70,80,90,90,80,80,80,80,60,60,60
19140,80,80,100,100,80,80,80,80,80,80,60
19141,70,80,100,100,80,80,80,90,80,80,90
19142,70,80,90,90,80,80,80,90,90,90,90
19143,70,80,90,100,80,80,80,90,90,90,90
19144,70,80,90,90,80,80,80,90,90,90,90
19145,70,80,90,100,80,80,80,90,90,90,90
19146,70,80,90,100,80,80,80,90,90,90,90
19147,70,80,90,90,80,80,80,90,90,90,110
19148,70,80,90,100,80,80,90,90,90,90,110
19149,70,80,90,100,80,80,90,90,90,90,90
19150,60,80,90,100,80,80,80,90,90,90,120
19151,70,80,90,100,80,80,80,90,90,90,120
19152,70,80,90,100,80,80,80,90,90,90,90
19153,70,80,90,100,80,80,80,100,110,110,120
19154,70,80,90,100,80,80,80,100,110,110,90
19155,70,70,80,90,80,80,80,100,100,100,120
19156,70,70,80,90,70,80,80,100,110,110,120
19157,80,70,80,90,80,80,80,90,110,110,120
19158,110,80,80,80,100,80,80,90,110,110,120
19159,100,80,80,80,90,90,80,90,110,110,120
19160,90,80,80,80,90,80,80,90,110,110,120
19161,80,70,80,80,80,80,80,100,110,110,120
19162,80,70,80,80,80,80,80,100,100,100,120
19163,80,70,70,80,80,80,80,100,120,120,120
19164,80,70,70,70,80,80,80,100,120,120,120
19165,70,70,70,70,70,80,80,90,120,120,120
19166,80,70,70,70,80,80,80,100,120,120,120
19167,90,70,80,80,90,90,80,80,120,120,120
19168,90,70,80,80,90,90,90,100,120,120,120
19169,90,70,80,80,90,90,90,100,120,120,120
19170,90,70,80,80,90,90,80,100,120,120,120
19171,90,70,80,80,90,80,80,90,120,120,120
19172,90,70,80,80,90,80,80,100,120,120,120
19173,80,70,70,70,80,80,80,100,120,120,120
19174,80,70,70,70,80,80,80,100,120,120,120
19175,80,70,70,70,80,80,80,100,100,100,120
19176,100,70,80,80,90,70,80,100,120,120,120
19177,100,70,80,80,90,80,80,100,100,100,120
19178,100,70,70,80,90,80,80,100,120,120,120
19179,100,70,70,80,90,80,80,60,120,120,120
19180,100,70,70,80,90,80,80,60,100,100,120
19181,90,70,70,70,80,80,70,60,100,100,120
19182,90,70,70,70,80,80,70,60,100,100,120
19183,90,70,70,70,80,80,70,60,60,60,60
19184,90,70,70,70,80,80,70,60,60,60,70
19185,90,70,70,70,90,80,70,60,60,60,60
19186,70,80,70,70,90,80,70,60,60,60,60
19187,70,80,70,60,90,80,70,60,60,60,60
19188,60,90,70,70,90,80,70,50,60,60,60
19189,60,90,70,70,90,80,70,50,60,60,60
19190,60,90,70,70,90,80,70,50,60,60,60
19191,50,90,70,70,90,80,70,50,60,60,60
19192,50,90,70,70,90,80,70,60,60,60,60
19193,60,80,70,70,90,80,70,50,60,60,60
19194,60,60,70,80,80,80,70,50,60,60,60
19195,60,60,60,50,60,40,30,40,50,50,50
19196,70,60,60,50,60,40,30,40,50,50,50
19197,70,60,60,50,60,40,30,40,50,50,50
19198,70,60,50,50,60,40,30,40,50,50,50
19199,70,60,50,50,60,40,30,50,50,50,50
19200,60,60,50,40,50,40,30,50,50,50,50
19201,60,60,50,40,50,40,40,40,50,50,50
19202,60,60,50,50,60,40,40,50,50,50,50
19203,60,60,50,50,60,40,40,50,50,50,50
19204,70,60,50,50,60,40,40,50,50,50,50
19205,70,60,60,50,60,50,40,40,50,50,50
19206,70,60,60,50,60,50,40,40,50,50,60
19207,60,60,60,60,60,50,40,50,50,50,60
19208,70,60,60,60,60,50,40,50,50,50,60
19209,70,60,60,60,60,50,40,50,50,50,60
19210,70,60,60,60,60,50,40,50,50,50,60
19211,70,60,60,50,60,50,40,40,50,50,60
19212,70,60,60,60,60,50,40,40,50,50,60
19213,70,60,60,60,60,50,40,40,50,50,60
19214,70,60,60,60,60,50,40,40,50,50,60
19215,70,60,60,60,60,40,40,40,50,50,60
19216,70,60,60,50,60,40,40,50,50,50,60
19217,70,60,60,50,60,40,40,50,50,50,50
19218,70,60,60,50,60,40,40,50,50,50,50
19219,70,60,60,60,60,40,50,50,50,50,50
19220,70,60,60,50,60,40,50,40,50,50,50
19221,70,60,60,50,60,40,50,40,50,50,50
19222,70,60,60,60,60,40,50,40,50,50,50
19223,70,60,60,60,60,40,50,50,50,50,50
19224,70,60,60,60,60,40,50,50,50,50,50
19225,70,60,60,60,60,40,50,50,50,50,50
19226,60,60,60,60,60,40,50,50,50,50,50
19227,60,60,50,50,60,40,50,50,50,50,50
19228,60,60,50,50,60,40,50,50,50,50,50
19229,60,60,50,50,60,40,50,50,50,50,50
19230,60,60,50,50,70,40,50,50,50,50,50
19231,60,70,50,50,70,50,50,50,60,60,70
19232,60,70,60,50,70,50,50,50,60,60,70
19233,60,70,60,50,70,50,50,50,50,50,70
19234,60,70,50,50,70,50,50,50,60,60,70
19235,60,70,50,50,70,50,50,50,60,60,70
19236,60,70,50,50,70,50,50,50,60,60,70
19237,60,70,60,50,70,50,60,50,60,60,60
19238,60,80,60,70,90,50,60,50,60,60,70
19239,60,70,60,70,90,50,60,50,60,60,70
19240,60,80,60,70,90,50,60,60,60,60,70
19241,60,70,60,50,70,50,60,50,60,60,60
19242,60,80,60,50,70,50,60,50,60,60,60
19243,60,80,60,50,70,50,60,60,60,60,70
19244,60,80,60,50,80,50,60,50,60,60,70
19245,60,80,60,50,80,50,60,50,60,60,70
19246,60,70,60,50,80,50,60,50,60,60,70
19247,60,80,60,50,80,50,60,50,60,60,70
19248,60,80,60,50,70,50,60,50,60,60,60
19249,50,80,60,50,80,60,70,50,60,60,80
19250,50,80,60,50,80,60,70,50,60,60,80
19251,50,80,60,60,80,60,70,50,60,60,80
19252,50,80,60,60,80,60,70,50,50,50,80
19253,50,80,60,50,80,60,70,50,50,50,70
19254,50,80,60,60,80,60,70,50,50,50,70
19255,50,80,60,60,80,60,80,90,60,60,80
19256,50,80,60,50,80,60,80,90,50,50,80
19257,60,70,60,50,80,60,80,70,60,60,70
19258,60,70,60,50,80,60,80,50,50,50,70
19259,50,90,60,60,90,60,80,70,80,80,80
19260,50,80,70,60,90,60,80,50,80,80,80
19261,50,80,70,60,90,70,80,60,150,390,70
19262,50,80,70,60,90,60,80,60,70,70,70
19263,50,80,70,60,90,60,80,60,70,70,70
19264,50,80,70,60,90,60,80,60,70,70,70
19265,50,70,70,60,90,60,80,60,70,70,70
19266,50,80,70,60,90,60,80,70,70,70,70
19267,50,80,70,70,100,60,80,70,60,60,70
19268,50,90,70,70,100,60,80,60,60,60,70
19269,60,90,80,70,100,70,80,100,60,60,70
19270,70,90,80,80,100,70,80,100,60,60,70
19271,80,90,80,80,100,70,80,100,60,60,70
19272,90,90,90,90,100,70,80,100,60,60,70
19273,100,90,90,90,100,70,80,100,60,60,60
19274,100,90,90,90,100,70,80,100,60,60,60
19275,100,90,90,100,100,70,80,100,60,60,60
19276,100,90,90,100,100,70,80,100,60,60,60
19277,100,90,90,100,100,70,80,100,60,60,60
19278,110,90,90,100,100,70,80,100,60,60,60
19279,120,90,100,110,110,70,80,90,80,80,60
19280,130,110,110,110,110,70,80,90,60,60,60
19281,130,110,110,110,110,70,80,90,60,60,60
19282,120,110,110,110,110,70,80,60,60,60,60
19283,120,100,100,120,100,70,80,60,60,60,60
19284,120,100,100,110,100,70,80,60,60,60,60
19285,130,110,110,110,110,70,80,90,80,80,60
19286,130,110,110,120,110,70,80,80,60,60,60
19287,150,120,120,120,120,70,80,80,60,60,70
19288,170,180,130,130,160,70,80,100,60,60,90
19289,160,130,120,120,140,70,80,90,60,60,90
19290,150,130,110,120,140,70,80,100,60,60,70
19291,140,120,110,110,140,70,80,60,60,60,70
19292,150,140,110,120,140,70,80,90,60,60,90
19293,140,120,100,110,130,70,80,80,60,60,90
19294,130,110,90,110,140,70,80,60,60,60,90
19295,120,90,90,100,130,70,80,60,60,60,90
19296,110,90,90,100,120,70,80,90,60,60,90
19297,110,80,80,100,120,70,80,90,90,90,90
19298,100,70,80,90,110,70,80,100,110,110,90
19299,100,70,80,90,110,70,80,100,110,110,90
19300,90,80,80,90,110,70,80,100,110,110,90
19301,90,80,80,90,110,70,80,80,110,110,90
19302,100,70,80,90,100,70,80,100,110,110,90
19303,90,80,80,90,100,70,80,100,100,100,120
19304,90,70,80,80,90,70,80,100,120,120,120
19305,90,70,70,80,80,70,80,100,120,120,120
19306,80,70,70,80,90,70,80,100,120,120,120
19307,80,70,70,80,80,70,80,100,100,100,120
19308,80,70,70,80,80,70,80,100,100,100,120
19309,100,70,70,70,80,80,80,100,100,100,120
19310,100,70,70,70,80,80,80,100,100,100,120
19311,100,70,70,70,90,80,80,100,110,110,120
19312,100,70,80,80,90,80,90,100,110,110,120
19313,100,70,80,80,90,80,90,100,100,100,120
19314,100,70,80,80,90,80,90,100,110,110,120
19315,90,70,70,70,90,80,80,100,140,140,120
19316,100,70,70,70,90,80,80,100,100,100,120
19317,90,70,70,70,80,70,80,100,100,100,90
19318,80,70,70,70,80,70,80,100,100,100,120
19319,80,70,70,70,80,70,80,100,120,120,120
19320,80,70,70,70,80,80,80,80,120,120,120
19321,90,70,70,70,80,80,80,90,90,90,70
19322,80,70,60,60,80,80,80,90,90,90,120
19323,70,70,60,60,80,80,80,90,90,90,120
19324,80,70,70,70,80,80,80,90,90,90,130
19325,80,70,70,70,80,80,80,90,90,90,130
19326,80,70,70,70,80,80,80,90,90,90,130
19327,90,70,70,70,90,80,80,60,60,60,70
19328,70,70,70,70,90,80,80,50,60,60,70
19329,70,80,70,70,90,80,80,50,50,50,70
19330,70,80,70,70,100,80,70,50,70,70,70
19331,70,80,70,70,100,80,70,50,70,70,70
19332,60,80,70,70,100,80,70,70,70,70,70
19333,60,80,70,60,100,80,70,70,50,50,70
19334,50,80,60,60,90,80,70,50,50,50,50
19335,50,80,60,60,90,80,70,50,60,60,50
19336,50,80,60,60,90,80,70,50,60,60,50
19337,50,70,60,60,90,80,70,50,60,60,50
19338,50,70,60,60,90,80,70,50,50,50,50
19339,60,50,50,40,50,30,30,50,50,50,50
19340,60,50,50,40,50,30,30,50,50,50,50
19341,60,50,50,40,50,30,30,50,50,50,50
19342,60,50,50,40,50,30,30,50,50,50,50
19343,70,50,50,40,50,30,30,50,50,50,50
19344,70,50,50,40,60,30,30,50,50,50,50
19345,70,50,50,40,60,40,30,50,50,50,50
19346,70,50,50,40,60,40,30,50,50,50,50
19347,70,60,50,40,60,40,30,50,50,50,50
19348,70,60,50,40,60,30,30,50,50,50,50
19349,70,60,50,40,60,30,30,50,50,50,50
19350,70,60,50,40,60,30,30,50,50,50,50
19351,70,60,50,40,60,30,40,50,50,50,50
19352,70,60,50,40,60,30,40,50,50,50,50
19353,70,60,50,40,60,30,40,50,50,50,50
19354,70,60,50,40,60,30,40,50,50,50,50
19355,70,60,50,40,60,30,40,50,50,50,50
19356,70,60,50,40,60,30,40,50,50,50,50
19357,70,60,50,40,60,30,40,50,50,50,50
19358,70,60,50,40,60,30,40,50,50,50,50
