,"RanExternal health expenditure per capita, PPP (current international $)",RanGDP (current US$),RanGDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),"RanInternational tourism, number of departures","RanInternational tourism, receipts (% of total exports)","RanMortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",RanOut-of-pocket expenditure (% of current health expenditure),"RanPhysicians (per 1,000 people)",RanPoverty gap at $3.20 a day (2011 PPP) (%),Label,Country Name,Year
3409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,160,2009
3410,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,160,2010
3411,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,160,2011
3412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,160,2012
3413,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,160,2013
3414,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,160,2014
3415,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,160,2015
3416,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,160,2016
3417,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,160,2017
3418,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,160,2018
3419,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,160,2019
3420,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,161,2000
3421,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,161,2001
3422,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,161,2002
3423,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,161,2003
3424,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,161,2004
3425,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,161,2005
3426,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,161,2006
3427,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,161,2007
3428,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,161,2008
3429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,161,2009
3430,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,161,2010
3431,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,161,2011
3432,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,161,2012
3433,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,161,2013
3434,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,161,2014
3435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,161,2015
3436,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,161,2016
3437,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,161,2017
3438,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,161,2018
3439,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,161,2019
3440,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2000
3441,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2001
3442,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2002
3443,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2003
3444,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,162,2004
3445,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,162,2005
3446,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,162,2006
3447,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2007
3448,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,162,2008
3449,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,162,2009
3450,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2010
3451,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2011
3452,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,162,2012
3453,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,162,2013
3454,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2014
3455,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,162,2015
3456,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2016
3457,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,162,2017
3458,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,162,2018
3459,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,162,2019
3460,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,163,2000
3461,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,163,2001
3462,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,163,2002
3463,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,163,2003
3464,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,163,2004
3465,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,163,2005
3466,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,163,2006
3467,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,163,2007
3468,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,163,2008
3469,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,163,2009
3470,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,163,2010
3471,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,163,2011
3472,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,163,2012
3473,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,163,2013
3474,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,163,2014
3475,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,163,2015
3476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,163,2016
3477,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,163,2017
3478,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,163,2018
3479,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,163,2019
3480,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,164,2000
3481,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,164,2001
3482,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,164,2002
3483,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,164,2003
3484,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,164,2004
3485,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,164,2005
3486,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,164,2006
3487,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,164,2007
3488,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,164,2008
3489,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,164,2009
3490,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,164,2010
3491,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,164,2011
3492,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,164,2012
3493,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,164,2013
3494,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,164,2014
3495,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,164,2015
3496,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,164,2016
3497,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,164,2017
3498,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,164,2018
3499,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,164,2019
3500,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,165,2000
3501,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,165,2001
3502,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,165,2002
3503,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,165,2003
3504,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,165,2004
3505,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,165,2005
3506,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,165,2006
3507,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,165,2007
3508,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,165,2008
3509,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,165,2009
3510,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,165,2010
3511,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,165,2011
3512,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,165,2012
3513,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,165,2013
3514,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,165,2014
3515,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,165,2015
3516,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,165,2016
3517,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,165,2017
3518,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,165,2018
3519,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,165,2019
3520,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,166,2000
3521,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,166,2001
3522,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,166,2002
3523,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,166,2003
3524,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,166,2004
3525,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,166,2005
3526,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,166,2006
3527,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,166,2007
3528,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,166,2008
3529,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,166,2009
3530,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,166,2010
3531,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,166,2011
3532,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,166,2012
3533,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,166,2013
3534,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,166,2014
3535,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,166,2015
3536,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,166,2016
3537,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,166,2017
3538,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,166,2018
3539,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,166,2019
3540,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,167,2000
3541,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,167,2001
3542,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,167,2002
3543,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,167,2003
3544,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,167,2004
3545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,167,2005
3546,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,167,2006
3547,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,167,2007
3548,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,167,2008
3549,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,167,2009
3550,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,167,2010
3551,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,167,2011
3552,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,167,2012
3553,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,167,2013
3554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,167,2014
3555,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,167,2015
3556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,167,2016
3557,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,167,2017
3558,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,167,2018
3559,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,167,2019
3560,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,168,2000
3561,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,168,2001
3562,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2002
3563,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,168,2003
3564,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,168,2004
3565,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2005
3566,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2006
3567,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2007
3568,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,168,2008
3569,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2009
3570,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,168,2010
3571,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2011
3572,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2012
3573,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2013
3574,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2014
3575,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2015
3576,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2016
3577,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2017
3578,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,168,2018
3579,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,168,2019
3580,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,169,2000
3581,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,169,2001
3582,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,169,2002
3583,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,169,2003
3584,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,169,2004
3585,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,169,2005
3586,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,169,2006
3587,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,169,2007
3588,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,169,2008
3589,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,169,2009
3590,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,169,2010
3591,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,169,2011
3592,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,169,2012
3593,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,169,2013
3594,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,169,2014
3595,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,169,2015
3596,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,169,2016
3597,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,169,2017
3598,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,169,2018
3599,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,169,2019
3600,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,170,2000
3601,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,170,2001
3602,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,170,2002
3603,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,170,2003
3604,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,170,2004
3605,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,170,2005
3606,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,170,2006
3607,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,170,2007
3608,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,170,2008
3609,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,170,2009
3610,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,170,2010
3611,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,170,2011
3612,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,170,2012
3613,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,170,2013
3614,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,170,2014
3615,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,170,2015
3616,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,170,2016
3617,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,170,2017
3618,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,170,2018
3619,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,170,2019
3620,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,171,2000
3621,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,171,2001
3622,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,171,2002
3623,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,171,2003
3624,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,171,2004
3625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,171,2005
3626,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,171,2006
3627,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,171,2007
3628,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,171,2008
3629,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,171,2009
3630,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,171,2010
3631,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,171,2011
3632,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,171,2012
3633,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,171,2013
3634,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,171,2014
3635,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,171,2015
3636,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,171,2016
3637,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,171,2017
3638,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,171,2018
3639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,171,2019
3640,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,172,2000
3641,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2001
3642,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,172,2002
3643,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,172,2003
3644,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2004
3645,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2005
3646,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2006
3647,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2007
3648,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2008
3649,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,172,2009
3650,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2010
3651,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,172,2011
3652,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2012
3653,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,172,2013
3654,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2014
3655,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2015
3656,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,172,2016
3657,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,172,2017
3658,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,172,2018
3659,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,172,2019
3660,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2000
3661,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2001
3662,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2002
3663,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2003
3664,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2004
3665,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,173,2005
3666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2006
3667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2007
3668,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2008
3669,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,173,2009
3670,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,173,2010
3671,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2011
3672,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,173,2012
3673,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,173,2013
3674,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2014
3675,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2015
3676,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,173,2016
3677,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2017
3678,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,173,2018
3679,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,173,2019
3680,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,174,2000
3681,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,174,2001
3682,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,174,2002
3683,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,174,2003
3684,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,174,2004
3685,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,174,2005
3686,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,174,2006
3687,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,174,2007
3688,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,174,2008
3689,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,174,2009
3690,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,174,2010
3691,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,174,2011
3692,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,174,2012
3693,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,174,2013
3694,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,174,2014
