,Entity,Code,Date,Number of tests per confirmed case
0,Argentina,ARG,"Apr 8, 2020",7.773
1,Argentina,ARG,"Apr 9, 2020",8.273
2,Argentina,ARG,"Apr 10, 2020",8.648
3,Argentina,ARG,"Apr 11, 2020",9.128
4,Argentina,ARG,"Apr 13, 2020",8.969
5,Argentina,ARG,"Apr 14, 2020",10.037
6,Argentina,ARG,"Apr 15, 2020",10.022
7,Argentina,ARG,"Apr 16, 2020",10.879000000000001
8,Argentina,ARG,"Apr 17, 2020",11.190999999999999
9,Argentina,ARG,"Apr 18, 2020",11.640999999999998
10,Argentina,ARG,"Apr 19, 2020",11.567
11,Argentina,ARG,"Apr 20, 2020",11.798
12,Argentina,ARG,"Apr 21, 2020",12.123
13,Argentina,ARG,"Apr 22, 2020",12.525
14,Argentina,ARG,"Apr 23, 2020",12.755
15,Argentina,ARG,"Apr 24, 2020",13.045
16,Argentina,ARG,"Apr 25, 2020",13.849
17,Argentina,ARG,"Apr 26, 2020",13.248
18,Argentina,ARG,"Apr 27, 2020",13.777999999999999
19,Argentina,ARG,"Apr 28, 2020",13.434000000000001
20,Argentina,ARG,"Apr 29, 2020",13.626
21,Argentina,ARG,"Apr 30, 2020",13.737
22,Argentina,ARG,"May 1, 2020",13.937000000000001
23,Argentina,ARG,"May 2, 2020",14.133
24,Argentina,ARG,"May 3, 2020",14.099
25,Argentina,ARG,"May 4, 2020",14.239
26,Argentina,ARG,"May 5, 2020",14.304
27,Argentina,ARG,"May 6, 2020",14.443
28,Argentina,ARG,"May 7, 2020",14.475
29,Argentina,ARG,"May 8, 2020",14.539000000000001
30,Argentina,ARG,"May 9, 2020",14.421
31,Argentina,ARG,"May 10, 2020",14.405
32,Argentina,ARG,"May 11, 2020",14.743
33,Argentina,ARG,"May 12, 2020",14.54
34,Australia,AUS,"Mar 22, 2020",130.28799999999998
35,Australia,AUS,"Mar 29, 2020",55.464
36,Australia,AUS,"Apr 5, 2020",52.251000000000005
37,Australia,AUS,"Apr 6, 2020",52.692
38,Australia,AUS,"Apr 7, 2020",53.166000000000004
39,Australia,AUS,"Apr 8, 2020",53.621
40,Australia,AUS,"Apr 9, 2020",54.55
41,Australia,AUS,"Apr 10, 2020",54.998000000000005
42,Australia,AUS,"Apr 11, 2020",55.763000000000005
43,Australia,AUS,"Apr 12, 2020",56.278999999999996
44,Australia,AUS,"Apr 13, 2020",57.282
45,Australia,AUS,"Apr 14, 2020",57.57
46,Australia,AUS,"Apr 15, 2020",57.883
47,Australia,AUS,"Apr 16, 2020",58.842
48,Australia,AUS,"Apr 17, 2020",60.263000000000005
49,Australia,AUS,"Apr 18, 2020",62.224
50,Australia,AUS,"Apr 19, 2020",63.923
51,Australia,AUS,"Apr 20, 2020",65.296
52,Australia,AUS,"Apr 21, 2020",66.391
53,Australia,AUS,"Apr 22, 2020",68.067
54,Australia,AUS,"Apr 23, 2020",70.132
55,Australia,AUS,"Apr 24, 2020",72.352
56,Australia,AUS,"Apr 25, 2020",73.913
57,Australia,AUS,"Apr 26, 2020",75.556
58,Australia,AUS,"Apr 27, 2020",77.024
59,Australia,AUS,"Apr 28, 2020",78.911
60,Australia,AUS,"Apr 29, 2020",80.797
61,Australia,AUS,"Apr 30, 2020",83.552
62,Australia,AUS,"May 1, 2020",87.085
63,Australia,AUS,"May 2, 2020",90.37700000000001
64,Australia,AUS,"May 3, 2020",93.337
65,Australia,AUS,"May 4, 2020",95.60600000000001
66,Australia,AUS,"May 5, 2020",97.4
67,Australia,AUS,"May 6, 2020",100.54799999999999
68,Australia,AUS,"May 7, 2020",105.098
69,Australia,AUS,"May 8, 2020",109.81
70,Australia,AUS,"May 9, 2020",115.05
71,Australia,AUS,"May 10, 2020",119.479
72,Australia,AUS,"May 11, 2020",123.198
73,Australia,AUS,"May 12, 2020",126.35700000000001
74,Austria,AUT,"Feb 26, 2020",160.5
75,Austria,AUT,"Feb 27, 2020",223.5
76,Austria,AUT,"Feb 28, 2020",152.6
77,Austria,AUT,"Feb 29, 2020",235.571
78,Austria,AUT,"Mar 3, 2020",149.056
79,Austria,AUT,"Mar 4, 2020",130.75
80,Austria,AUT,"Mar 5, 2020",127.96600000000001
81,Austria,AUT,"Mar 6, 2020",97.561
82,Austria,AUT,"Mar 7, 2020",58.216
83,Austria,AUT,"Mar 8, 2020",45.545
84,Austria,AUT,"Mar 9, 2020",46.412
85,Austria,AUT,"Mar 10, 2020",38.366
86,Austria,AUT,"Mar 11, 2020",29.462
87,Austria,AUT,"Mar 12, 2020",23.858
88,Austria,AUT,"Mar 13, 2020",18.233
89,Austria,AUT,"Mar 14, 2020",14.815
90,Austria,AUT,"Mar 15, 2020",12.469000000000001
91,Austria,AUT,"Mar 16, 2020",9.872
92,Austria,AUT,"Mar 17, 2020",10.116
93,Austria,AUT,"Mar 18, 2020",8.992
94,Austria,AUT,"Mar 19, 2020",8.338
95,Austria,AUT,"Mar 20, 2020",7.11
96,Austria,AUT,"Mar 21, 2020",7.001
97,Austria,AUT,"Mar 22, 2020",7.066
98,Austria,AUT,"Mar 23, 2020",6.452000000000001
99,Austria,AUT,"Mar 24, 2020",6.329
100,Austria,AUT,"Mar 25, 2020",6.135
101,Austria,AUT,"Mar 26, 2020",6.1129999999999995
102,Austria,AUT,"Mar 27, 2020",5.627000000000001
103,Austria,AUT,"Mar 28, 2020",5.553999999999999
104,Austria,AUT,"Mar 29, 2020",5.601
105,Austria,AUT,"Mar 30, 2020",5.612
106,Austria,AUT,"Mar 31, 2020",5.442
107,Austria,AUT,"Apr 1, 2020",5.486000000000001
108,Austria,AUT,"Apr 2, 2020",8.607000000000001
109,Austria,AUT,"Apr 3, 2020",8.837
110,Austria,AUT,"Apr 4, 2020",9.035
111,Austria,AUT,"Apr 5, 2020",9.214
112,Austria,AUT,"Apr 6, 2020",9.288
113,Austria,AUT,"Apr 7, 2020",9.371
114,Austria,AUT,"Apr 8, 2020",9.552999999999999
115,Austria,AUT,"Apr 9, 2020",9.738
116,Austria,AUT,"Apr 10, 2020",10.171
117,Austria,AUT,"Apr 11, 2020",10.395999999999999
118,Austria,AUT,"Apr 12, 2020",10.493
119,Austria,AUT,"Apr 13, 2020",10.649000000000001
120,Austria,AUT,"Apr 14, 2020",10.809000000000001
121,Austria,AUT,"Apr 15, 2020",11.015999999999998
122,Austria,AUT,"Apr 16, 2020",11.33
123,Austria,AUT,"Apr 17, 2020",11.716
124,Austria,AUT,"Apr 18, 2020",12.048
125,Austria,AUT,"Apr 19, 2020",12.225
126,Austria,AUT,"Apr 20, 2020",12.437000000000001
127,Austria,AUT,"Apr 21, 2020",12.786
128,Austria,AUT,"Apr 22, 2020",13.604000000000001
129,Austria,AUT,"Apr 23, 2020",13.792
130,Austria,AUT,"Apr 24, 2020",14.193
131,Austria,AUT,"Apr 25, 2020",14.673
132,Austria,AUT,"Apr 26, 2020",15.040999999999999
133,Austria,AUT,"Apr 27, 2020",15.31
134,Austria,AUT,"Apr 28, 2020",15.704
135,Austria,AUT,"Apr 29, 2020",16.178
136,Austria,AUT,"Apr 30, 2020",16.688
137,Austria,AUT,"May 1, 2020",17.121
138,Austria,AUT,"May 2, 2020",17.442
139,Austria,AUT,"May 3, 2020",17.735
140,Austria,AUT,"May 4, 2020",17.961
141,Austria,AUT,"May 5, 2020",18.362000000000002
142,Austria,AUT,"May 6, 2020",18.750999999999998
143,Austria,AUT,"May 7, 2020",19.034000000000002
144,Austria,AUT,"May 8, 2020",19.401
145,Austria,AUT,"May 9, 2020",19.809
146,Austria,AUT,"May 10, 2020",20.061
147,Austria,AUT,"May 11, 2020",20.237000000000002
148,Austria,AUT,"May 12, 2020",20.745
202,Bangladesh,BGD,"Mar 9, 2020",45.667
203,Bangladesh,BGD,"Mar 15, 2020",89.333
204,Bangladesh,BGD,"Mar 17, 2020",68.4
205,Bangladesh,BGD,"Mar 18, 2020",47.625
206,Bangladesh,BGD,"Mar 19, 2020",42.7
207,Bangladesh,BGD,"Mar 20, 2020",46.3
208,Bangladesh,BGD,"Mar 21, 2020",29.353
209,Bangladesh,BGD,"Mar 22, 2020",23.5
210,Bangladesh,BGD,"Mar 23, 2020",22.963
211,Bangladesh,BGD,"Mar 24, 2020",21.576
212,Bangladesh,BGD,"Mar 25, 2020",20.359
213,Bangladesh,BGD,"Mar 26, 2020",23.59
214,Bangladesh,BGD,"Mar 27, 2020",21.375
215,Bangladesh,BGD,"Mar 28, 2020",22.416999999999998
216,Bangladesh,BGD,"Mar 29, 2020",24.688000000000002
217,Bangladesh,BGD,"Mar 30, 2020",27.305999999999997
218,Bangladesh,BGD,"Mar 31, 2020",32.694
219,Bangladesh,BGD,"Apr 1, 2020",34.49
220,Bangladesh,BGD,"Apr 2, 2020",35.296
221,Bangladesh,BGD,"Apr 3, 2020",37.732
222,Bangladesh,BGD,"Apr 4, 2020",41.754
223,Bangladesh,BGD,"Apr 5, 2020",41.629
224,Bangladesh,BGD,"Apr 6, 2020",41.023
225,Bangladesh,BGD,"Apr 7, 2020",35.789
226,Bangladesh,BGD,"Apr 8, 2020",32.823
227,Bangladesh,BGD,"Apr 9, 2020",29.725
228,Bangladesh,BGD,"Apr 10, 2020",23.224
229,Bangladesh,BGD,"Apr 11, 2020",19.605999999999998
230,Bangladesh,BGD,"Apr 12, 2020",20.027
231,Bangladesh,BGD,"Apr 13, 2020",18.072
232,Bangladesh,BGD,"Apr 14, 2020",16.349
233,Bangladesh,BGD,"Apr 15, 2020",14.692
234,Bangladesh,BGD,"Apr 16, 2020",13.812000000000001
235,Bangladesh,BGD,"Apr 17, 2020",12.209000000000001
236,Bangladesh,BGD,"Apr 18, 2020",11.592
237,Bangladesh,BGD,"Apr 19, 2020",11.167
238,Bangladesh,BGD,"Apr 20, 2020",10.832
239,Bangladesh,BGD,"Apr 21, 2020",10.033
240,Bangladesh,BGD,"Apr 22, 2020",9.661
241,Bangladesh,BGD,"Apr 23, 2020",9.568
242,Bangladesh,BGD,"Apr 24, 2020",9.502
243,Bangladesh,BGD,"Apr 25, 2020",9.173
244,Bangladesh,BGD,"Apr 26, 2020",9.301
245,Bangladesh,BGD,"Apr 27, 2020",9.287
246,Bangladesh,BGD,"Apr 28, 2020",9.256
247,Bangladesh,BGD,"Apr 29, 2020",9.238999999999999
248,Bangladesh,BGD,"Apr 30, 2020",9.104
249,Bangladesh,BGD,"May 1, 2020",9.161
250,Bangladesh,BGD,"May 2, 2020",9.234
251,Bangladesh,BGD,"May 3, 2020",9.267000000000001
252,Bangladesh,BGD,"May 4, 2020",9.275
253,Bangladesh,BGD,"May 5, 2020",9.209
254,Bangladesh,BGD,"May 6, 2020",9.117
255,Bangladesh,BGD,"May 7, 2020",9.003
256,Bangladesh,BGD,"May 8, 2020",8.97
257,Bangladesh,BGD,"May 9, 2020",8.902000000000001
258,Bangladesh,BGD,"May 10, 2020",8.908
259,Bangladesh,BGD,"May 11, 2020",8.86
260,Bangladesh,BGD,"May 12, 2020",8.708
261,Belarus,BLR,"Mar 12, 2020",875.0
262,Belarus,BLR,"Mar 16, 2020",592.5930000000001
263,Belarus,BLR,"Mar 20, 2020",333.333
264,Belarus,BLR,"Mar 30, 2020",319.149
265,Belarus,BLR,"Mar 31, 2020",295.238
266,Belarus,BLR,"Apr 1, 2020",210.52599999999998
267,Belarus,BLR,"Apr 6, 2020",70.922
268,Belarus,BLR,"Apr 8, 2020",53.426
269,Belarus,BLR,"Apr 9, 2020",45.966
270,Belarus,BLR,"Apr 12, 2020",28.750999999999998
271,Belarus,BLR,"Apr 13, 2020",26.377
272,Belarus,BLR,"Apr 14, 2020",24.623
273,Belarus,BLR,"Apr 15, 2020",23.224
274,Belarus,BLR,"Apr 17, 2020",20.65
275,Belarus,BLR,"Apr 18, 2020",19.399
276,Belarus,BLR,"Apr 19, 2020",20.555
277,Belarus,BLR,"Apr 20, 2020",21.462
278,Belarus,BLR,"Apr 21, 2020",17.328
279,Belarus,BLR,"Apr 22, 2020",17.099
280,Belarus,BLR,"Apr 23, 2020",16.831
281,Belarus,BLR,"Apr 24, 2020",16.308
282,Belarus,BLR,"Apr 25, 2020",15.878
283,Belarus,BLR,"Apr 26, 2020",15.383
284,Belarus,BLR,"Apr 27, 2020",14.699000000000002
285,Belarus,BLR,"Apr 28, 2020",14.264000000000001
286,Belarus,BLR,"Apr 29, 2020",13.842
287,Belarus,BLR,"Apr 30, 2020",13.4
288,Belarus,BLR,"May 1, 2020",13.279000000000002
289,Belarus,BLR,"May 2, 2020",13.100999999999999
290,Belarus,BLR,"May 3, 2020",12.904000000000002
291,Belarus,BLR,"May 4, 2020",12.652999999999999
292,Belarus,BLR,"May 7, 2020",11.917
293,Belarus,BLR,"May 8, 2020",11.907
294,Belarus,BLR,"May 9, 2020",11.932
295,Belarus,BLR,"May 10, 2020",11.950999999999999
296,Belarus,BLR,"May 11, 2020",11.93
297,Belarus,BLR,"May 12, 2020",11.898
298,Belgium,BEL,"Mar 1, 2020",56.0
299,Belgium,BEL,"Mar 2, 2020",165.0
300,Belgium,BEL,"Mar 3, 2020",100.75
301,Belgium,BEL,"Mar 4, 2020",112.154
302,Belgium,BEL,"Mar 5, 2020",94.04299999999999
303,Belgium,BEL,"Mar 6, 2020",63.82
304,Belgium,BEL,"Mar 7, 2020",32.991
305,Belgium,BEL,"Mar 8, 2020",23.746
306,Belgium,BEL,"Mar 9, 2020",22.66
307,Belgium,BEL,"Mar 10, 2020",21.87
308,Belgium,BEL,"Mar 11, 2020",23.075
309,Belgium,BEL,"Mar 12, 2020",23.787
310,Belgium,BEL,"Mar 13, 2020",24.153000000000002
311,Belgium,BEL,"Mar 14, 2020",20.454
312,Belgium,BEL,"Mar 15, 2020",18.142
313,Belgium,BEL,"Mar 16, 2020",15.800999999999998
314,Belgium,BEL,"Mar 17, 2020",14.595999999999998
315,Belgium,BEL,"Mar 18, 2020",14.475
316,Belgium,BEL,"Mar 19, 2020",13.855
317,Belgium,BEL,"Mar 20, 2020",12.879000000000001
318,Belgium,BEL,"Mar 21, 2020",11.043
319,Belgium,BEL,"Mar 22, 2020",9.247
320,Belgium,BEL,"Mar 23, 2020",8.389
321,Belgium,BEL,"Mar 24, 2020",8.435
322,Belgium,BEL,"Mar 25, 2020",8.182
323,Belgium,BEL,"Mar 26, 2020",7.725
324,Belgium,BEL,"Mar 27, 2020",6.723
325,Belgium,BEL,"Mar 28, 2020",6.165
326,Belgium,BEL,"Mar 29, 2020",5.122000000000001
327,Belgium,BEL,"Mar 30, 2020",4.603
328,Belgium,BEL,"Mar 31, 2020",4.593999999999999
329,Belgium,BEL,"Apr 1, 2020",4.609
330,Belgium,BEL,"Apr 2, 2020",4.527
331,Belgium,BEL,"Apr 3, 2020",4.42
332,Belgium,BEL,"Apr 4, 2020",4.274
333,Belgium,BEL,"Apr 5, 2020",4.016
334,Belgium,BEL,"Apr 6, 2020",3.958
335,Belgium,BEL,"Apr 7, 2020",3.9939999999999998
336,Belgium,BEL,"Apr 8, 2020",3.98
337,Belgium,BEL,"Apr 9, 2020",3.997
338,Belgium,BEL,"Apr 10, 2020",3.9760000000000004
339,Belgium,BEL,"Apr 11, 2020",3.948
340,Belgium,BEL,"Apr 12, 2020",3.957
341,Belgium,BEL,"Apr 13, 2020",3.9160000000000004
342,Belgium,BEL,"Apr 14, 2020",3.9819999999999998
343,Belgium,BEL,"Apr 15, 2020",4.147
344,Belgium,BEL,"Apr 16, 2020",4.053999999999999
345,Belgium,BEL,"Apr 17, 2020",4.143
346,Belgium,BEL,"Apr 18, 2020",4.2139999999999995
347,Belgium,BEL,"Apr 19, 2020",4.249
348,Belgium,BEL,"Apr 20, 2020",4.336
349,Belgium,BEL,"Apr 21, 2020",4.359
350,Belgium,BEL,"Apr 22, 2020",4.563
351,Belgium,BEL,"Apr 23, 2020",4.792
352,Belgium,BEL,"Apr 24, 2020",5.053999999999999
353,Belgium,BEL,"Apr 25, 2020",5.211
354,Belgium,BEL,"Apr 26, 2020",5.358
355,Belgium,BEL,"Apr 27, 2020",5.582999999999999
356,Belgium,BEL,"Apr 28, 2020",5.877000000000001
357,Belgium,BEL,"Apr 29, 2020",6.216
358,Belgium,BEL,"Apr 30, 2020",6.597
359,Belgium,BEL,"May 1, 2020",6.952000000000001
360,Belgium,BEL,"May 2, 2020",7.183
361,Belgium,BEL,"May 3, 2020",7.358
362,Belgium,BEL,"May 4, 2020",7.716
363,Belgium,BEL,"May 5, 2020",8.013
364,Belgium,BEL,"May 6, 2020",8.316
365,Belgium,BEL,"May 7, 2020",8.629
366,Belgium,BEL,"May 8, 2020",8.949
367,Belgium,BEL,"May 9, 2020",9.187000000000001
368,Belgium,BEL,"May 10, 2020",9.276
421,Brazil,BRA,"Apr 7, 2020",5.224
422,Brazil,BRA,"Apr 20, 2020",3.427
439,Canada,CAN,"Mar 18, 2020",94.859
440,Canada,CAN,"Mar 19, 2020",79.646
441,Canada,CAN,"Mar 20, 2020",90.79700000000001
442,Canada,CAN,"Mar 21, 2020",91.538
443,Canada,CAN,"Mar 22, 2020",75.902
444,Canada,CAN,"Mar 23, 2020",74.928
445,Canada,CAN,"Mar 24, 2020",75.979
446,Canada,CAN,"Mar 25, 2020",72.565
447,Canada,CAN,"Mar 26, 2020",47.74100000000001
448,Canada,CAN,"Mar 27, 2020",42.47
449,Canada,CAN,"Mar 28, 2020",39.400999999999996
450,Canada,CAN,"Mar 29, 2020",39.071
451,Canada,CAN,"Mar 30, 2020",38.551
452,Canada,CAN,"Apr 1, 2020",30.1
453,Canada,CAN,"Apr 2, 2020",27.947
454,Canada,CAN,"Apr 3, 2020",26.186
455,Canada,CAN,"Apr 4, 2020",24.92
456,Canada,CAN,"Apr 5, 2020",24.121
457,Canada,CAN,"Apr 6, 2020",21.735
458,Canada,CAN,"Apr 7, 2020",20.807
459,Canada,CAN,"Apr 8, 2020",20.09
460,Canada,CAN,"Apr 9, 2020",19.383
461,Canada,CAN,"Apr 10, 2020",18.475
462,Canada,CAN,"Apr 11, 2020",18.143
463,Canada,CAN,"Apr 12, 2020",17.366
464,Canada,CAN,"Apr 13, 2020",17.604
465,Canada,CAN,"Apr 14, 2020",17.563
466,Canada,CAN,"Apr 15, 2020",17.095
467,Canada,CAN,"Apr 16, 2020",17.172
468,Canada,CAN,"Apr 17, 2020",16.722
469,Canada,CAN,"Apr 18, 2020",16.197
470,Canada,CAN,"Apr 19, 2020",16.078
471,Canada,CAN,"Apr 20, 2020",15.975
472,Canada,CAN,"Apr 21, 2020",15.369000000000002
473,Canada,CAN,"Apr 22, 2020",15.004000000000001
474,Canada,CAN,"Apr 23, 2020",15.433
475,Canada,CAN,"Apr 24, 2020",15.283
476,Canada,CAN,"Apr 25, 2020",15.26
477,Canada,CAN,"Apr 26, 2020",15.255
478,Canada,CAN,"Apr 27, 2020",15.302999999999999
479,Canada,CAN,"Apr 28, 2020",15.279000000000002
480,Canada,CAN,"Apr 29, 2020",15.164000000000001
481,Canada,CAN,"Apr 30, 2020",15.280999999999999
482,Canada,CAN,"May 1, 2020",15.633
483,Canada,CAN,"May 3, 2020",15.754000000000001
484,Canada,CAN,"May 4, 2020",15.458
485,Canada,CAN,"May 5, 2020",15.477
486,Canada,CAN,"May 6, 2020",15.190999999999999
487,Canada,CAN,"May 7, 2020",15.779000000000002
488,Canada,CAN,"May 8, 2020",15.895999999999999
489,Canada,CAN,"May 9, 2020",16.07
490,Canada,CAN,"May 10, 2020",16.148
491,Canada,CAN,"May 11, 2020",16.252
492,Canada,CAN,"May 12, 2020",16.371
493,Chile,CHL,"Apr 1, 2020",13.892999999999999
494,Chile,CHL,"Apr 2, 2020",13.436
495,Chile,CHL,"Apr 3, 2020",12.964
496,Chile,CHL,"Apr 4, 2020",13.009
497,Chile,CHL,"Apr 5, 2020",12.485999999999999
498,Chile,CHL,"Apr 6, 2020",12.270999999999999
499,Chile,CHL,"Apr 7, 2020",11.863
500,Chile,CHL,"Apr 8, 2020",11.804
501,Chile,CHL,"Apr 9, 2020",12.325
502,Chile,CHL,"Apr 10, 2020",12.19
503,Chile,CHL,"Apr 11, 2020",11.748
504,Chile,CHL,"Apr 12, 2020",11.877
505,Chile,CHL,"Apr 13, 2020",11.789000000000001
506,Chile,CHL,"Apr 14, 2020",11.667
507,Chile,CHL,"Apr 15, 2020",11.605
508,Chile,CHL,"Apr 16, 2020",11.897
509,Chile,CHL,"Apr 17, 2020",11.794
510,Chile,CHL,"Apr 18, 2020",11.769
511,Chile,CHL,"Apr 19, 2020",11.68
512,Chile,CHL,"Apr 20, 2020",11.779000000000002
513,Chile,CHL,"Apr 21, 2020",11.645
514,Chile,CHL,"Apr 22, 2020",11.883
515,Chile,CHL,"Apr 23, 2020",11.964
516,Chile,CHL,"Apr 24, 2020",12.044
517,Chile,CHL,"Apr 25, 2020",12.125
518,Chile,CHL,"Apr 26, 2020",12.130999999999998
519,Chile,CHL,"Apr 27, 2020",12.095
520,Chile,CHL,"Apr 28, 2020",12.03
521,Chile,CHL,"Apr 29, 2020",12.017000000000001
522,Chile,CHL,"Apr 30, 2020",12.127
523,Chile,CHL,"May 1, 2020",11.823
524,Chile,CHL,"May 2, 2020",11.724
525,Chile,CHL,"May 3, 2020",11.186
526,Chile,CHL,"May 4, 2020",10.89
527,Chile,CHL,"May 5, 2020",10.759
528,Chile,CHL,"May 6, 2020",10.543
529,Chile,CHL,"May 7, 2020",10.595999999999998
530,Chile,CHL,"May 8, 2020",10.413
531,Chile,CHL,"May 9, 2020",10.315
532,Chile,CHL,"May 10, 2020",10.312000000000001
533,Chile,CHL,"May 11, 2020",10.187000000000001
534,Chile,CHL,"May 12, 2020",10.09
535,Colombia,COL,"Mar 7, 2020",810.0
536,Colombia,COL,"Mar 10, 2020",309.0
537,Colombia,COL,"Mar 12, 2020",154.778
538,Colombia,COL,"Mar 14, 2020",146.438
539,Colombia,COL,"Mar 15, 2020",93.412
540,Colombia,COL,"Mar 16, 2020",80.156
541,Colombia,COL,"Mar 17, 2020",68.965
542,Colombia,COL,"Mar 18, 2020",72.154
543,Colombia,COL,"Mar 19, 2020",52.578
544,Colombia,COL,"Mar 20, 2020",45.047
545,Colombia,COL,"Mar 21, 2020",38.38
546,Colombia,COL,"Mar 22, 2020",32.905
547,Colombia,COL,"Mar 23, 2020",31.0
548,Colombia,COL,"Mar 24, 2020",26.31
549,Colombia,COL,"Mar 25, 2020",23.272
550,Colombia,COL,"Mar 26, 2020",19.634
551,Colombia,COL,"Mar 27, 2020",19.32
552,Colombia,COL,"Mar 28, 2020",20.132
553,Colombia,COL,"Mar 29, 2020",20.271
554,Colombia,COL,"Mar 30, 2020",19.680999999999997
555,Colombia,COL,"Mar 31, 2020",22.385
556,Colombia,COL,"Apr 1, 2020",22.354
557,Colombia,COL,"Apr 2, 2020",20.105
558,Colombia,COL,"Apr 3, 2020",19.597
559,Colombia,COL,"Apr 4, 2020",18.934
560,Colombia,COL,"Apr 5, 2020",18.17
561,Colombia,COL,"Apr 6, 2020",18.834
562,Colombia,COL,"Apr 7, 2020",19.46
563,Colombia,COL,"Apr 8, 2020",19.021
564,Colombia,COL,"Apr 9, 2020",17.134
565,Colombia,COL,"Apr 10, 2020",17.038
566,Colombia,COL,"Apr 11, 2020",16.425
567,Colombia,COL,"Apr 12, 2020",15.423
568,Colombia,COL,"Apr 13, 2020",15.503
569,Colombia,COL,"Apr 14, 2020",15.901
570,Colombia,COL,"Apr 15, 2020",16.299
571,Colombia,COL,"Apr 16, 2020",16.750999999999998
572,Colombia,COL,"Apr 17, 2020",17.167
573,Colombia,COL,"Apr 18, 2020",17.136
574,Colombia,COL,"Apr 19, 2020",17.308
575,Colombia,COL,"Apr 20, 2020",17.167
576,Colombia,COL,"Apr 21, 2020",17.188
577,Colombia,COL,"Apr 22, 2020",17.211
578,Colombia,COL,"Apr 23, 2020",17.186
579,Colombia,COL,"Apr 24, 2020",17.098
580,Colombia,COL,"Apr 25, 2020",16.605999999999998
581,Colombia,COL,"Apr 26, 2020",16.94
582,Colombia,COL,"Apr 27, 2020",16.899
583,Colombia,COL,"Apr 28, 2020",16.989
584,Colombia,COL,"Apr 29, 2020",16.835
585,Colombia,COL,"Apr 30, 2020",16.85
586,Colombia,COL,"May 1, 2020",16.744
587,Colombia,COL,"May 2, 2020",16.358
588,Colombia,COL,"May 3, 2020",16.308
589,Colombia,COL,"May 4, 2020",16.044
590,Colombia,COL,"May 5, 2020",15.942
591,Colombia,COL,"May 6, 2020",15.222000000000001
592,Colombia,COL,"May 7, 2020",15.107999999999999
593,Colombia,COL,"May 8, 2020",14.777999999999999
594,Colombia,COL,"May 9, 2020",14.418
595,Colombia,COL,"May 10, 2020",14.425999999999998
596,Colombia,COL,"May 11, 2020",14.366
597,Costa Rica,CRI,"Mar 11, 2020",5.231
598,Costa Rica,CRI,"Mar 12, 2020",7.136
599,Costa Rica,CRI,"Mar 13, 2020",10.565
600,Costa Rica,CRI,"Mar 14, 2020",14.231
601,Costa Rica,CRI,"Mar 15, 2020",15.296
602,Costa Rica,CRI,"Mar 16, 2020",16.686
603,Costa Rica,CRI,"Mar 17, 2020",17.024
604,Costa Rica,CRI,"Mar 18, 2020",17.04
605,Costa Rica,CRI,"Mar 19, 2020",14.029000000000002
606,Costa Rica,CRI,"Mar 20, 2020",12.494000000000002
607,Costa Rica,CRI,"Mar 21, 2020",10.929
608,Costa Rica,CRI,"Mar 22, 2020",12.495999999999999
609,Costa Rica,CRI,"Mar 23, 2020",12.082
610,Costa Rica,CRI,"Mar 24, 2020",11.290999999999999
611,Costa Rica,CRI,"Mar 25, 2020",10.243
612,Costa Rica,CRI,"Mar 26, 2020",12.388
613,Costa Rica,CRI,"Mar 27, 2020",12.887
614,Costa Rica,CRI,"Mar 28, 2020",11.92
615,Costa Rica,CRI,"Mar 29, 2020",11.38
616,Costa Rica,CRI,"Mar 30, 2020",11.529000000000002
617,Costa Rica,CRI,"Mar 31, 2020",11.433
618,Costa Rica,CRI,"Apr 1, 2020",11.948
619,Costa Rica,CRI,"Apr 2, 2020",11.408
620,Costa Rica,CRI,"Apr 3, 2020",11.081
621,Costa Rica,CRI,"Apr 4, 2020",11.014000000000001
622,Costa Rica,CRI,"Apr 5, 2020",11.554
623,Costa Rica,CRI,"Apr 6, 2020",11.654000000000002
624,Costa Rica,CRI,"Apr 7, 2020",11.677
625,Costa Rica,CRI,"Apr 8, 2020",12.345999999999998
626,Costa Rica,CRI,"Apr 9, 2020",12.402000000000001
627,Costa Rica,CRI,"Apr 10, 2020",11.837
628,Costa Rica,CRI,"Apr 11, 2020",11.713
629,Costa Rica,CRI,"Apr 12, 2020",11.594000000000001
630,Costa Rica,CRI,"Apr 13, 2020",11.422
631,Costa Rica,CRI,"Apr 14, 2020",11.229000000000001
632,Costa Rica,CRI,"Apr 15, 2020",11.432
633,Costa Rica,CRI,"Apr 16, 2020",11.628
634,Costa Rica,CRI,"Apr 17, 2020",11.606
635,Costa Rica,CRI,"Apr 18, 2020",11.831
636,Costa Rica,CRI,"Apr 19, 2020",11.802
637,Costa Rica,CRI,"Apr 20, 2020",11.857999999999999
638,Costa Rica,CRI,"Apr 21, 2020",12.224
639,Costa Rica,CRI,"Apr 22, 2020",12.546
640,Costa Rica,CRI,"Apr 23, 2020",12.696
641,Costa Rica,CRI,"Apr 24, 2020",12.734000000000002
642,Costa Rica,CRI,"Apr 25, 2020",12.86
643,Costa Rica,CRI,"Apr 26, 2020",12.802
644,Costa Rica,CRI,"Apr 27, 2020",12.849
645,Costa Rica,CRI,"Apr 28, 2020",12.897
646,Costa Rica,CRI,"Apr 29, 2020",13.087
647,Costa Rica,CRI,"Apr 30, 2020",13.093
648,Costa Rica,CRI,"May 1, 2020",13.216
